participant,session,phase,block,trial_in_block,global_trial,staircase,angle_bias,applied_angle,prop_used,true_shape,response_shape,accuracy,rt_choice,early_response,timeout,is_lapse,cue_color,cue_difficulty_prediction,expect_level,quest_alpha_mean,quest_alpha_sd,confidence_rating,confidence_rt,agency_rating,agency_rt,mean_evidence,sum_evidence,var_evidence,rt_frame,num_frames_preRT,mean_evidence_preRT,sum_evidence_preRT,var_evidence_preRT,cum_evidence_preRT,max_cum_evidence_preRT,min_cum_evidence_preRT,max_abs_cum_evidence_preRT,prop_positive_evidence_preRT,difficulty_level
SIM0010s,1,calibration,0,1,1,0,0,0,0.31862284078424324,dot,square,0.0,0.7316642487595889,True,False,False,gray,neutral,neutral,-0.5037984414414975,0.8,,,,,1.3706489601300789,58.93790528559339,272.88514921586903,43,43,1.0445781393952989,58.93790528559339,265.271402909898,58.93790528559339,62.15024728538966,-3.991946796824667,62.15024728538966,0.30423967740407826,
SIM0010s,1,calibration,0,2,2,90,90,90,0.2858252179154186,dot,square,1.0,0.6452576302260007,True,False,False,gray,neutral,neutral,-0.30713177477483095,0.8,,,,,5.230569145219409,198.76162751833755,457.30236276359244,38,38,5.4405597716369325,198.76162751833755,365.98801277109465,198.76162751833755,206.65082315486782,16.05556900915309,206.65082315486782,0.7626629142020285,
SIM0010s,1,calibration,0,3,3,0,0,0,0.6920870991446632,square,square,1.0,1.1473324298904453,True,False,False,gray,neutral,neutral,-0.40713177477483087,0.8,,,,,13.612950997884749,925.6806678561629,333.06488748992433,68,68,12.937801323472385,925.6806678561629,346.6477694674233,925.6806678561629,991.0681482156645,11.723108553156514,991.0681482156645,0.7705610554633427,
SIM0010s,1,calibration,0,4,4,90,90,90,0.22963516253346491,dot,square,0.0,0.8468144855751261,True,False,False,gray,neutral,neutral,-0.4037984414414976,0.8,,,,,3.9483955483409665,197.41977741704832,324.22250420085527,50,50,4.630652064248238,197.41977741704832,347.8986698631256,197.41977741704832,207.27186959821967,-1.9166068371447589,207.27186959821967,0.45069319819695725,
SIM0010s,1,calibration,0,5,5,0,0,0,0.10422627995407735,dot,timeout,,,False,True,False,gray,neutral,neutral,-0.40713177477483087,0.8,,,,,12.473707766357041,0.0,307.38462041721107,0,0,12.354784566372809,0.0,248.46243398605546,0.0,0.0,-0.0,0.0,0.33347527003006855,
SIM0010s,1,calibration,0,6,6,90,90,-90,0.6071115774980914,dot,dot,1.0,0.9260485814379086,True,False,False,gray,neutral,neutral,-0.3087984414414976,0.8,,,,,7.379287806993687,405.8608293846528,319.4543566269052,55,55,7.570421137796424,405.8608293846528,379.63292879882283,405.8608293846528,407.6197263321601,-9.628103679667161,407.6197263321601,0.883723783059015,
SIM0010s,1,calibration,0,7,7,0,0,0,0.6960325077127503,dot,square,1.0,2.5691967290587407,True,False,False,gray,neutral,neutral,-0.31379844144149754,0.8,,,,,13.201223382441793,2032.988400896036,130.5069994547086,154,154,13.615312689427153,2032.988400896036,107.58815104680012,2032.988400896036,2039.5693928972469,-184.33394433580793,2039.5693928972469,0.6737148711465522,
SIM0010s,1,calibration,0,8,8,90,90,90,0.13861636311090658,dot,dot,0.0,0.9632893139786748,True,False,False,gray,neutral,neutral,-0.4021317747748309,0.8,,,,,2.2719728709402878,129.5024536435964,119.96623429516258,57,57,2.748859715005414,129.5024536435964,105.71658365286817,129.5024536435964,135.52650903473295,-7.568858231178936,135.52650903473295,0.2940528317177578,
SIM0010s,1,calibration,0,9,9,0,0,0,0.2643925426925983,dot,timeout,,,False,True,False,gray,neutral,neutral,-0.31379844144149754,0.8,,,,,10.162296371563613,0.0,177.98303221442353,0,0,10.868543251843208,0.0,169.32198137565192,0.0,0.0,-0.0,0.0,0.9,
SIM0010s,1,calibration,0,10,10,90,90,-90,0.3106342458160643,square,square,1.0,0.8439828752053596,True,False,False,gray,neutral,neutral,-0.31046510810816424,0.8,,,,,5.341136790788184,267.0568395394092,446.80661426136055,50,50,4.180962778808141,267.0568395394092,453.97306945619033,267.0568395394092,267.38226702006773,-14.008696248693113,267.38226702006773,0.7069748671491489,
SIM0010s,1,calibration,0,11,11,0,0,0,0.14960438153750555,square,dot,1.0,0.43252132164914947,True,False,False,gray,neutral,neutral,-0.22379844144149752,0.8,,,,,8.683705795729844,217.0926448932461,446.5643752163548,25,25,10.08549391557904,217.0926448932461,421.6484048953054,217.0926448932461,229.4942421266504,-18.276259091788624,229.4942421266504,0.6782564343674204,
SIM0010s,1,calibration,0,12,12,90,90,-90,0.22285277765222122,dot,dot,1.0,0.26992149508844665,True,False,False,gray,neutral,neutral,-0.22046510810816422,0.8,,,,,9.992128841163897,159.87406145862235,449.9861770302915,16,16,10.172007196605797,159.87406145862235,475.630146133009,159.87406145862235,161.25830405500514,-9.2491297959696,161.25830405500514,0.9,
SIM0010s,1,calibration,0,13,13,0,0,0,0.48988716201033444,square,square,1.0,1.0017133688111974,True,False,False,gray,neutral,neutral,-0.1354651081081642,0.8,,,,,6.971077054635334,418.26462327812004,482.5133148121726,60,60,7.757981334924123,418.26462327812004,424.9760077276453,418.26462327812004,460.06118460972607,-34.17333594124023,460.06118460972607,0.7214907723453782,
SIM0010s,1,calibration,0,14,14,90,90,-90,0.10595496017564818,square,square,0.0,1.4142107863649647,True,False,False,gray,neutral,neutral,-0.30879844144149754,0.8,,,,,0.12950594713846186,10.878499559630797,253.35663839714582,84,84,-0.2842020441343267,10.878499559630797,242.5151995880029,10.878499559630797,11.52202076221763,0.9561649149269025,11.52202076221763,0.3080809900705077,
SIM0010s,1,calibration,0,15,15,0,0,0,0.4018730098977057,square,square,1.0,0.6322883380969427,True,False,False,gray,neutral,neutral,-0.04879844144149753,0.8,,,,,11.47018750456591,424.3969376689387,217.56234188505636,37,37,12.597313938400427,424.3969376689387,258.6493751403154,424.3969376689387,451.23455283834693,-33.13116409407443,451.23455283834693,0.9,
SIM0010s,1,calibration,0,16,16,90,90,-90,0.38361151556330075,dot,dot,0.0,1.2301177723665853,True,False,False,gray,neutral,neutral,-0.3954651081081642,0.8,,,,,5.637473122844618,411.5355379676571,324.33198784997535,73,73,4.2447688535584405,411.5355379676571,344.8829195135184,411.5355379676571,447.29920452655034,22.701955925415604,447.29920452655034,0.10443690105063985,
SIM0010s,1,calibration,0,17,17,0,0,0,0.3950043021157276,dot,dot,1.0,0.7309876317119876,True,False,False,gray,neutral,neutral,0.036201558558502475,0.8,,,,,8.211754923483669,353.1054617097978,274.6428344974255,43,43,8.341324677117356,353.1054617097978,235.8305792472919,353.1054617097978,376.5038581513177,23.314826512994973,376.5038581513177,0.6459436363315965,
SIM0010s,1,calibration,0,18,18,90,90,90,0.44976832560421987,dot,dot,1.0,0.3590466476604427,True,False,False,gray,neutral,neutral,-0.3104651081081642,0.8,,,,,11.139585441655942,233.93129427477479,296.03641166134526,21,21,12.390095589656122,233.93129427477479,335.92403241198036,233.93129427477479,256.5551187030896,-17.220004902289517,256.5551187030896,0.5656834424800947,
SIM0010s,1,calibration,0,19,19,0,0,0,0.23196748558780225,dot,square,0.0,5.122072106017425,False,False,True,gray,neutral,neutral,-0.04713177477483087,0.8,,,,,5.637670501183526,1730.7648438633423,133.62616665035688,307,307,4.584562133359473,1730.7648438633423,155.14442115898774,1730.7648438633423,1785.7228121302007,137.1107814600522,1785.7228121302007,0.15239382663227657,
SIM0010s,1,calibration,0,20,20,90,90,-90,0.11127374844782023,dot,square,1.0,2.4885975942278864,True,False,False,gray,neutral,neutral,-0.22713177477483085,0.8,,,,,9.52205513212943,1418.786214687285,193.18340266668565,149,149,10.019449657326154,1418.786214687285,216.49166164218312,1418.786214687285,1435.8422799803438,56.563655571728575,1435.8422799803438,0.6393470226784685,
SIM0010s,1,calibration,0,21,21,0,0,0,0.16905561579114337,dot,square,1.0,0.9278681623951199,True,False,False,gray,neutral,neutral,0.0345348918918358,0.8,,,,,4.733926227467867,260.3659425107327,347.2688504648561,55,55,4.783266254794451,260.3659425107327,349.794534384776,260.3659425107327,274.75118806703944,23.285208715255823,274.75118806703944,0.7910482477274751,
