participant,session,phase,block,trial_in_block,global_trial,staircase,angle_bias,applied_angle,prop_used,true_shape,response_shape,accuracy,rt_choice,early_response,timeout,is_lapse,cue_color,cue_difficulty_prediction,expect_level,quest_alpha_mean,quest_alpha_sd,confidence_rating,confidence_rt,agency_rating,agency_rt,mean_evidence,sum_evidence,var_evidence,rt_frame,num_frames_preRT,mean_evidence_preRT,sum_evidence_preRT,var_evidence_preRT,cum_evidence_preRT,max_cum_evidence_preRT,min_cum_evidence_preRT,max_abs_cum_evidence_preRT,prop_positive_evidence_preRT,difficulty_level
SIM0002s,1,calibration,0,1,1,0,0,0,0.22003328962933025,square,square,0.0,0.2536734517718076,True,False,False,gray,neutral,neutral,-0.5037984414414975,0.8,,,,,1.7499502267057696,26.249253400586543,340.7985276155634,15,15,0.7054591363535812,26.249253400586543,363.1202832801686,26.249253400586543,28.67089384493654,0.8754876668582122,28.67089384493654,0.5609509818978244,
SIM0002s,1,calibration,0,2,2,90,90,-90,0.4185451713051121,square,dot,1.0,0.2535177502465682,True,False,False,gray,neutral,neutral,-0.30713177477483095,0.8,,,,,11.98908950559566,179.83634258393488,380.0706225521433,15,15,13.103958748675682,179.83634258393488,429.33210639957355,179.83634258393488,193.36443158937803,10.301632615224896,193.36443158937803,0.7922715582483811,
SIM0002s,1,calibration,0,3,3,0,0,0,0.5099539988992672,square,square,0.0,1.3846531411957848,True,False,False,gray,neutral,neutral,-0.6004651081081642,0.8,,,,,1.1899718599744014,98.7676643778753,427.2865448496352,83,83,-0.3803649032831382,98.7676643778753,482.31186030958577,98.7676643778753,101.84226577656523,0.6763870775181817,101.84226577656523,0.3879279277272486,
SIM0002s,1,calibration,0,4,4,90,90,90,0.23567232959808157,dot,square,1.0,0.6259635079797318,True,False,False,gray,neutral,neutral,-0.21046510810816427,0.8,,,,,6.061364831064236,224.27049874937674,127.528570288769,37,37,5.597295522574062,224.27049874937674,109.40848939451352,224.27049874937674,235.88290264705915,-20.396107909957497,235.88290264705915,0.6992389870518934,
SIM0002s,1,calibration,0,5,5,0,0,0,0.6050773343763829,dot,dot,1.0,0.26190685231228933,True,False,False,gray,neutral,neutral,-0.5054651081081643,0.8,,,,,7.13413204778943,107.01198071684145,323.87169982292835,15,15,6.887924210099344,107.01198071684145,362.31417477638576,107.01198071684145,110.8636897141716,-0.9679756669201087,110.8636897141716,0.4699794491375589,
SIM0002s,1,calibration,0,6,6,90,90,90,0.6956461136095776,square,square,1.0,0.2611083940048946,True,False,False,gray,neutral,neutral,-0.11546510810816427,0.8,,,,,8.155611575644357,122.33417363466536,235.6082867392145,15,15,9.342623139243111,122.33417363466536,235.19312419883562,122.33417363466536,128.23376564325767,3.1728846123667065,128.23376564325767,0.6988976156998918,
SIM0002s,1,calibration,0,7,7,0,0,0,0.36838356240411096,dot,dot,1.0,0.8056554033630097,True,False,False,gray,neutral,neutral,-0.41213177477483093,0.8,,,,,7.216459434665226,346.39005286393086,350.9037055681593,48,48,5.998151639976217,346.39005286393086,388.4064857810923,346.39005286393086,359.80150223197927,18.298289183662327,359.80150223197927,0.3797343601941531,
SIM0002s,1,calibration,0,8,8,90,90,-90,0.5876847178759245,dot,dot,1.0,1.0427868297584826,True,False,False,gray,neutral,neutral,-0.02213177477483093,0.8,,,,,13.695968886968444,849.1500709920435,459.54681781118074,62,62,13.33987140085992,849.1500709920435,521.866821475874,849.1500709920435,901.3619595154596,-75.58605454479638,901.3619595154596,0.5849587285677409,
SIM0002s,1,calibration,0,9,9,0,0,0,0.3372807981553582,dot,dot,1.0,0.2595542520396017,True,False,False,gray,neutral,neutral,-0.32046510810816425,0.8,,,,,9.725473416149388,145.88210124224082,162.7732491020846,15,15,9.506505715521406,145.88210124224082,166.2190347908993,145.88210124224082,151.5687550005118,12.872873898509706,151.5687550005118,0.7398578285138321,
SIM0002s,1,calibration,0,10,10,90,90,-90,0.6899555307761501,square,square,1.0,0.2611685394979724,True,False,False,gray,neutral,neutral,0.06953489189183575,0.8,,,,,8.557006030711737,128.35509046067605,121.96430117546461,15,15,8.846529094737585,128.35509046067605,131.3995553493788,128.35509046067605,138.1751717065994,7.490948297111644,138.1751717065994,0.7272126969840135,
SIM0002s,1,calibration,0,11,11,0,0,0,0.679468244772521,dot,square,1.0,0.8534459066424358,True,False,False,gray,neutral,neutral,-0.23046510810816423,0.8,,,,,15.23230952887081,776.8477859724113,257.85028448815586,51,51,16.24129902232115,776.8477859724113,301.248474533968,776.8477859724113,819.8243221482168,76.71258324005812,819.8243221482168,0.8951237455177614,
SIM0002s,1,calibration,0,12,12,90,90,90,0.58611833930002,dot,dot,0.0,0.46722406454525767,True,False,False,gray,neutral,neutral,-0.020465108108164265,0.8,,,,,2.5072897205917837,70.20411217656994,483.3554073903746,28,28,3.215645250238273,70.20411217656994,451.42470532675736,70.20411217656994,72.81932674233383,2.7237391103109294,72.81932674233383,0.23982519318977996,
SIM0002s,1,calibration,0,13,13,0,0,0,0.13170911156709975,dot,dot,0.0,0.24927357972664343,True,False,True,gray,neutral,neutral,-0.31879844144149755,0.8,,,,,-4.320785069832358,-60.49099097765302,328.7610090877729,14,14,-2.629952005752661,-60.49099097765302,333.4433846581968,-60.49099097765302,-64.07095524052531,-2.346729326977813,64.07095524052531,0.3282058282458966,
SIM0002s,1,calibration,0,14,14,90,90,90,0.5069049815056312,dot,dot,1.0,0.2510730527104691,True,False,False,gray,neutral,neutral,0.06786822522516907,0.8,,,,,8.998426223064806,134.9763933459721,230.62563172565572,15,15,10.47448968468809,134.9763933459721,234.3414301477489,134.9763933459721,135.20893998642183,-12.377363869227556,135.20893998642183,0.7084746933838725,
SIM0002s,1,calibration,0,15,15,0,0,0,0.13609275506418772,square,dot,0.0,0.2659912320600147,True,False,False,gray,neutral,neutral,-0.4054651081081642,0.8,,,,,-1.2958810287096076,-19.438215430644114,119.0018457085292,15,15,-1.5813780798384107,-19.438215430644114,105.50235915942567,-19.438215430644114,-19.57820062701064,-1.3386675746071466,19.57820062701064,0.42083553692253717,
SIM0002s,1,calibration,0,16,16,90,90,90,0.46550469489458207,dot,dot,1.0,0.2568524815850337,True,False,False,gray,neutral,neutral,0.15453489189183572,0.8,,,,,8.204281213044066,123.06421819566098,127.43353995442854,15,15,7.570204384899936,123.06421819566098,148.0981597295063,123.06421819566098,126.62660066841902,3.8607767860640787,126.62660066841902,0.8003114780059883,
SIM0002s,1,calibration,0,17,17,0,0,0,0.27866645794357436,dot,square,0.0,0.2583601672348816,True,False,False,gray,neutral,neutral,-0.49046510810816424,0.8,,,,,4.439729456920717,66.59594185381076,466.43270668215155,15,15,2.8619329504732014,66.59594185381076,521.9436389118891,66.59594185381076,67.02162537439887,4.843249679488216,67.02162537439887,0.4042280801818742,
SIM0002s,1,calibration,0,18,18,90,90,90,0.16818245720618874,dot,dot,1.0,0.4057111100427832,True,False,False,gray,neutral,neutral,0.23953489189183574,0.8,,,,,8.218572066616336,197.24572959879205,225.96205472747772,24,24,7.90349203710305,197.24572959879205,237.88070883079422,197.24572959879205,198.05835792523004,6.608724792524946,198.05835792523004,0.4847209037285618,
SIM0002s,1,calibration,0,19,19,0,0,0,0.1051663993624412,dot,dot,1.0,0.25695483801571367,True,False,False,gray,neutral,neutral,-0.40713177477483087,0.8,,,,,4.270102969461426,64.0515445419214,228.57843900318585,15,15,2.5990812956743534,64.0515445419214,182.94438633424403,64.0515445419214,65.01558671008802,5.049324564400379,65.01558671008802,0.6657139136403184,
SIM0002s,1,calibration,0,20,20,90,90,90,0.2875341635630395,dot,square,1.0,0.3533608274712157,True,False,False,gray,neutral,neutral,0.3228682252251691,0.8,,,,,11.14837902800519,234.11595958810898,381.6699207497431,21,21,10.75841345066477,234.11595958810898,396.896399285341,234.11595958810898,253.99365756454927,-11.492078647774303,253.99365756454927,0.6267457991915188,
SIM0002s,1,calibration,0,21,21,0,0,0,0.47592330920493453,square,dot,0.0,0.5377750932913359,True,False,False,gray,neutral,neutral,-0.48879844144149753,0.8,,,,,-0.740607754737928,-23.699448151613694,208.3702686165953,32,32,0.20256363824280377,-23.699448151613694,185.31014974068847,-23.699448151613694,-25.190049556178582,-1.8478517026361176,25.190049556178582,0.4490003208556037,
SIM0002s,1,calibration,0,22,22,90,90,-90,0.17504451193788156,dot,dot,1.0,0.25672256748475986,True,False,False,gray,neutral,neutral,0.4045348918918358,0.8,,,,,10.001564705322508,150.02347057983764,274.5172275660833,15,15,9.631806150454343,150.02347057983764,300.7700643926782,150.02347057983764,164.11929561844332,9.547059413005629,164.11929561844332,0.5825639775615481,
SIM0002s,1,calibration,0,23,23,0,0,0,0.6534916181524223,dot,square,1.0,0.25446336083895443,True,False,False,gray,neutral,neutral,-0.4087984414414975,0.8,,,,,6.396854541324853,95.95281811987279,108.71718866813187,15,15,5.7905638754579,95.95281811987279,105.2747643680296,95.95281811987279,96.78242100921128,-1.7098780748960638,96.78242100921128,0.683829776967166,
SIM0002s,1,calibration,0,24,24,90,90,-90,0.671093131540436,dot,dot,1.0,0.25760264883813944,True,False,False,gray,neutral,neutral,0.4845348918918358,0.8,,,,,9.317502728004756,139.76254092007133,398.86892051077695,15,15,8.853605353975285,139.76254092007133,389.94542971549475,139.76254092007133,145.0942800137136,-6.35508545510205,145.0942800137136,0.7552999824167708,
SIM0002s,1,calibration,0,25,25,0,0,0,0.5333734229005601,square,square,1.0,0.2548604200101962,True,False,False,gray,neutral,neutral,-0.3304651081081642,0.8,,,,,10.261335708758024,153.92003563137035,119.54825280529353,15,15,10.38734470737536,153.92003563137035,137.67157569661987,153.92003563137035,156.96462504660397,1.0397501486076879,156.96462504660397,0.7233457848575512,
SIM0002s,1,calibration,0,26,26,90,90,-90,0.18084046885902733,square,dot,1.0,0.25234706681310626,True,False,False,gray,neutral,neutral,0.5628682252251691,0.8,,,,,6.641850187473898,99.62775281210848,303.66754672988594,15,15,5.360729128212459,99.62775281210848,297.54832585556437,99.62775281210848,105.2016766143629,3.0890927305603384,105.2016766143629,0.6399223927023325,
