participant,session,phase,block,trial_in_block,global_trial,staircase,angle_bias,applied_angle,prop_used,true_shape,response_shape,accuracy,rt_choice,early_response,timeout,is_lapse,cue_color,cue_difficulty_prediction,expect_level,quest_alpha_mean,quest_alpha_sd,confidence_rating,confidence_rt,agency_rating,agency_rt,mean_evidence,sum_evidence,var_evidence,rt_frame,num_frames_preRT,mean_evidence_preRT,sum_evidence_preRT,var_evidence_preRT,cum_evidence_preRT,max_cum_evidence_preRT,min_cum_evidence_preRT,max_abs_cum_evidence_preRT,prop_positive_evidence_preRT,difficulty_level
SIM0007s,1,calibration,0,1,1,0,0,0,0.5262307067541074,square,square,0.0,0.4762202105566294,True,False,False,gray,neutral,neutral,-0.5037984414414975,0.8,,,,,8.07165329840646,226.00629235538088,286.8900883647858,28,28,6.458942980298642,226.00629235538088,295.00669860231193,226.00629235538088,227.0497978424929,-14.934185612800645,227.0497978424929,0.2007474885632724,
SIM0007s,1,calibration,0,2,2,90,90,-90,0.1177221253397744,dot,square,1.0,0.9623515232815123,True,False,False,gray,neutral,neutral,-0.30713177477483095,0.8,,,,,13.252609881986654,755.3987632732393,300.4160032011835,57,57,13.86830492881781,755.3987632732393,279.4859560245984,755.3987632732393,790.0320846380951,-55.35460376382967,790.0320846380951,0.7711483786733426,
SIM0007s,1,calibration,0,3,3,0,0,0,0.3529515879332392,square,dot,0.0,0.8663530283598927,True,False,False,gray,neutral,neutral,-0.6004651081081642,0.8,,,,,-1.1002930883363526,-56.114947505153985,112.68598622536854,51,51,-0.343505940132633,-56.114947505153985,92.17569233210511,-56.114947505153985,-56.4974245759451,1.3688365046089788,56.4974245759451,0.3946341516720411,
SIM0007s,1,calibration,0,4,4,90,90,90,0.12822249101052416,dot,dot,1.0,1.1928617856641799,True,False,False,gray,neutral,neutral,-0.21046510810816427,0.8,,,,,4.620188758404733,328.03340184673607,349.00574293637146,71,71,6.377553390425525,328.03340184673607,394.77375559903663,328.03340184673607,351.43265005931886,20.38051976902557,351.43265005931886,0.6918842293554353,
SIM0007s,1,calibration,0,5,5,0,0,0,0.5625888749370621,square,dot,1.0,0.8372411201659147,True,False,False,gray,neutral,neutral,-0.5054651081081643,0.8,,,,,13.796641502919243,689.8320751459621,277.92969788971857,50,50,15.336204221352457,689.8320751459621,259.9375138774319,689.8320751459621,750.188211951361,-39.54198165514679,750.188211951361,0.742707437931145,
SIM0007s,1,calibration,0,6,6,90,90,-90,0.4554999159538451,dot,dot,0.0,0.29252583481921446,True,False,False,gray,neutral,neutral,-0.3054651081081643,0.8,,,,,1.362447313322875,23.161604326488874,496.3310093638034,17,17,2.4849574054240984,23.161604326488874,495.47871361833796,23.161604326488874,25.02794249463495,-1.768142682817221,25.02794249463495,0.33727184767952506,
SIM0007s,1,calibration,0,7,7,0,0,0,0.5924168049889131,square,square,1.0,0.3700483033153511,True,False,False,gray,neutral,neutral,-0.41213177477483093,0.8,,,,,9.177840952621988,201.91250095768373,228.79501221817273,22,22,8.47240552673906,201.91250095768373,258.02396516416127,201.91250095768373,207.88869490144873,4.020747291258829,207.88869490144873,0.8255469112292833,
SIM0007s,1,calibration,0,8,8,90,90,90,0.36582862001278116,square,dot,0.0,0.4922425067805149,True,False,False,gray,neutral,neutral,-0.3987984414414976,0.8,,,,,6.5174328363877505,189.00555225524477,145.62204401683164,29,29,8.213504539166534,189.00555225524477,163.32037916056257,189.00555225524477,204.93055470158586,-2.5830276840868787,204.93055470158586,0.10385669660669583,
SIM0007s,1,calibration,0,9,9,0,0,0,0.5819324915187066,dot,dot,1.0,0.42462509962529177,True,False,False,gray,neutral,neutral,-0.32046510810816425,0.8,,,,,11.519392292978347,287.9848073244587,336.86064637491296,25,25,10.254638196570335,287.9848073244587,297.94990144923923,287.9848073244587,289.8143384629384,-2.4902539918694075,289.8143384629384,0.7870928603290557,
SIM0007s,1,calibration,0,10,10,90,90,90,0.15518948673053687,dot,dot,1.0,0.7024082975424844,True,False,False,gray,neutral,neutral,-0.30713177477483095,0.8,,,,,3.4715386719353143,145.8046242212832,486.9120117743863,42,42,5.009248076531527,145.8046242212832,437.71323067394985,145.8046242212832,159.04826525346112,-11.662087604467484,159.04826525346112,0.4887948935608622,
SIM0007s,1,calibration,0,11,11,0,0,0,0.11489223216874173,dot,dot,0.0,0.43549925826875785,True,False,False,gray,neutral,neutral,-0.4104651081081643,0.8,,,,,-1.8685496809333664,-48.582291704267526,301.32934309597397,26,26,-0.5772765430968025,-48.582291704267526,317.39258220185184,-48.582291704267526,-52.65690040893205,-0.2723946894583906,52.65690040893205,0.46399528122543127,
SIM0007s,1,calibration,0,12,12,90,90,-90,0.18539472154929426,square,dot,1.0,1.1484894725180372,True,False,False,gray,neutral,neutral,-0.21713177477483092,0.8,,,,,5.2813191365199845,359.12970128335894,112.54495986669255,68,68,5.185850867870358,359.12970128335894,98.30467461109926,359.12970128335894,386.6549704060855,20.016273015007904,386.6549704060855,0.46185781535756726,
SIM0007s,1,calibration,0,13,13,0,0,0,0.5267770621428193,dot,square,1.0,1.394149768319055,True,False,False,gray,neutral,neutral,-0.32213177477483096,0.8,,,,,7.7070143890366785,639.6821942900443,383.0388588312227,83,83,9.186691076145955,639.6821942900443,424.9962757848568,639.6821942900443,701.9802873315723,38.32725263486117,701.9802873315723,0.7377675494088773,
SIM0007s,1,calibration,0,14,14,90,90,90,0.25440949164462096,square,timeout,,,False,True,False,gray,neutral,neutral,-0.21713177477483092,0.8,,,,,7.788242236745406,0.0,164.58162923274938,0,0,9.590610375850279,0.0,143.2084731215304,0.0,0.0,-0.0,0.0,0.4021033992035938,
SIM0007s,1,calibration,0,15,15,0,0,0,0.6870215225071084,square,dot,0.0,0.8315901003312879,True,False,False,gray,neutral,neutral,-0.40879844144149763,0.8,,,,,4.124950983748585,202.12259820368067,311.700942757015,49,49,4.8116432929241615,202.12259820368067,266.7621484283954,202.12259820368067,215.56792488292947,8.414347127642458,215.56792488292947,0.28592209815995095,
SIM0007s,1,calibration,0,16,16,90,90,90,0.280128451943229,square,dot,1.0,0.43475062126532504,True,False,False,gray,neutral,neutral,-0.13046510810816425,0.8,,,,,11.114457518606162,288.9758954837602,226.31102790989956,26,26,11.702907276615782,288.9758954837602,185.56827855614708,288.9758954837602,314.8097145028735,-9.980274069759458,314.8097145028735,0.6904577270177207,
SIM0007s,1,calibration,0,17,17,0,0,0,0.16437414938730946,dot,dot,1.0,0.6110969246794259,True,False,False,gray,neutral,neutral,-0.3237984414414976,0.8,,,,,11.91091724526217,428.7930208294381,319.9583342357643,36,36,14.228453149009448,428.7930208294381,279.09351864715586,428.7930208294381,439.6338953178499,21.3498123316317,439.6338953178499,0.7017136842758089,
SIM0007s,1,calibration,0,18,18,90,90,90,0.111319610414106,square,square,0.0,0.9274331631046769,True,False,True,gray,neutral,neutral,-0.21546510810816427,0.8,,,,,-7.459482482216641,-410.27153652191527,131.4248526315413,55,55,-7.2564635647738855,-410.27153652191527,152.71793775813697,-410.27153652191527,-438.3370853415146,-4.145057047484943,438.3370853415146,0.5762528652717661,
SIM0007s,1,calibration,0,19,19,0,0,0,0.3189640997003213,dot,square,1.0,0.2873408279133054,True,False,True,gray,neutral,neutral,-0.24046510810816427,0.8,,,,,8.626865844843406,146.6567193623379,276.62989907968756,17,17,9.165453948324922,146.6567193623379,287.0472111449905,146.6567193623379,155.53723020073082,8.501555029931579,155.53723020073082,0.7897606580826965,
SIM0007s,1,calibration,0,20,20,90,90,90,0.28722057841793147,dot,square,1.0,0.564647573550593,True,False,False,gray,neutral,neutral,-0.13213177477483093,0.8,,,,,7.926660562546476,261.5797985640337,373.81924744670556,33,33,7.478903616420532,261.5797985640337,333.1931567669928,261.5797985640337,284.59223204638585,17.188407690158805,284.59223204638585,0.6295714404403495,
SIM0007s,1,calibration,0,21,21,0,0,0,0.30849453529833293,dot,square,1.0,1.7248130323492505,True,False,False,gray,neutral,neutral,-0.1587984414414976,0.8,,,,,6.320816377981649,651.0440869321098,197.5756738108514,103,103,8.685218214237018,651.0440869321098,187.0862737637543,651.0440869321098,706.9149142747605,-46.31340824031341,706.9149142747605,0.665559834656582,
SIM0007s,1,calibration,0,22,22,90,90,-90,0.4185239458935623,dot,square,1.0,0.5149502872909162,True,False,False,gray,neutral,neutral,-0.050465108108164264,0.8,,,,,5.593104467470114,167.7931340241034,353.58699074734477,30,30,5.572345690009512,167.7931340241034,380.2060799097644,167.7931340241034,169.2241230644942,6.918996359208678,169.2241230644942,0.8067021678891723,
SIM0007s,1,calibration,0,23,23,0,0,0,0.20497709468166242,dot,square,0.0,0.8986247548156585,True,False,False,gray,neutral,neutral,-0.23879844144149762,0.8,,,,,3.284754939867297,174.09201181296675,491.22805784630674,53,53,2.4678989633726607,174.09201181296675,545.2526993232705,174.09201181296675,179.77657164159453,6.5522710434320635,179.77657164159453,0.418033749117002,
SIM0007s,1,calibration,0,24,24,90,90,-90,0.12525248260562588,dot,dot,1.0,0.5213005115315318,True,False,False,gray,neutral,neutral,0.02953489189183575,0.8,,,,,5.1027173746566135,158.18423861435502,303.46394354407573,31,31,4.91857149824708,158.18423861435502,361.21590262044515,158.18423861435502,171.94705060784253,9.807804915240803,171.94705060784253,0.7820158248767257,
SIM0007s,1,calibration,0,25,25,0,0,0,0.12731808768246364,dot,square,1.0,0.7915940351872465,True,False,False,gray,neutral,neutral,-0.16046510810816428,0.8,,,,,5.7069100240638,268.22477113099865,409.7313585206715,47,47,5.890761361120187,268.22477113099865,367.7636305598811,268.22477113099865,272.8955954286286,0.9936829021116291,272.8955954286286,0.7330521579949449,
SIM0007s,1,calibration,0,26,26,90,90,90,0.3670757316163566,dot,timeout,,,False,True,False,gray,neutral,neutral,0.02953489189183575,0.8,,,,,9.909994063324014,0.0,394.524604970408,0,0,10.658713986514705,0.0,320.3422234342598,0.0,0.0,0.0,0.0,0.7117219943079928,
SIM0007s,1,calibration,0,27,27,0,0,0,0.5449964330247262,dot,square,1.0,0.2848002077601812,True,False,False,gray,neutral,neutral,-0.08379844144149762,0.8,,,,,12.626083400383084,214.64341780651245,351.5561161924448,17,17,11.82489271821087,214.64341780651245,351.63703010689983,214.64341780651245,230.32791336947605,-7.289482929366429,230.32791336947605,0.7458122106140199,
SIM0007s,1,calibration,0,28,28,90,90,90,0.5568247356087734,square,timeout,,,False,True,False,gray,neutral,neutral,0.02953489189183575,0.8,,,,,11.83591490986153,0.0,229.33416525784946,0,0,12.974701871491565,0.0,269.3927691522661,0.0,0.0,-0.0,0.0,0.9,
SIM0007s,1,calibration,0,29,29,0,0,0,0.537933464685964,square,dot,1.0,0.25729549825854175,True,False,False,gray,neutral,neutral,-0.008798441441497606,0.8,,,,,12.204105198146275,183.06157797219413,178.45692426405594,15,15,10.509295546052627,183.06157797219413,207.06460984269523,183.06157797219413,189.89552292709647,-1.4847203226885315,189.89552292709647,0.7697180722905798,
SIM0007s,1,calibration,0,30,30,90,90,90,0.6716177776909714,dot,square,1.0,0.25846137648734974,True,False,False,gray,neutral,neutral,0.10453489189183576,0.8,,,,,15.940305221838234,239.1045783275735,311.93192403579894,15,15,16.682269747717903,239.1045783275735,301.90813518084667,239.1045783275735,244.51733316809253,1.0931224081042965,244.51733316809253,0.9,
SIM0007s,1,calibration,0,31,31,0,0,0,0.4648252149163674,dot,dot,0.0,0.5496617072896665,True,False,False,gray,neutral,neutral,-0.08213177477483095,0.8,,,,,5.795017702644802,185.44056648463368,493.16955552891517,32,32,5.121464414340758,185.44056648463368,578.8917999472995,185.44056648463368,196.84260713217213,-2.916268061307442,196.84260713217213,0.4502524610526256,
SIM0007s,1,calibration,0,32,32,90,90,90,0.5303770829264244,square,dot,1.0,0.6906799735160017,True,False,False,gray,neutral,neutral,0.1778682252251691,0.8,,,,,14.904406391834636,611.08066206522,285.9975390877503,41,41,14.982802352328358,611.08066206522,237.25738328354694,611.08066206522,619.7470951192252,11.554189057010193,619.7470951192252,0.6983285828317679,
SIM0007s,1,calibration,0,33,33,0,0,0,0.40326808091021377,square,timeout,,,False,True,False,gray,neutral,neutral,-0.08213177477483095,0.8,,,,,7.341280696976191,0.0,269.7834795672553,0,0,6.93894544941313,0.0,258.7773195110446,0.0,0.0,-0.0,0.0,0.5100509268385999,
SIM0007s,1,calibration,0,34,34,90,90,-90,0.5835969876321511,dot,dot,1.0,0.28642610149278547,True,False,False,gray,neutral,neutral,0.24953489189183575,0.8,,,,,10.20983436209709,173.56718415565055,486.4937093608042,17,17,10.895959930839165,173.56718415565055,452.1943089714542,173.56718415565055,183.37571439925935,-4.468509740518179,183.37571439925935,0.9,
