participant,session,phase,block,trial_in_block,global_trial,staircase,angle_bias,applied_angle,prop_used,true_shape,response_shape,accuracy,rt_choice,early_response,timeout,is_lapse,cue_color,cue_difficulty_prediction,expect_level,quest_alpha_mean,quest_alpha_sd,confidence_rating,confidence_rt,agency_rating,agency_rt,mean_evidence,sum_evidence,var_evidence,rt_frame,num_frames_preRT,mean_evidence_preRT,sum_evidence_preRT,var_evidence_preRT,cum_evidence_preRT,max_cum_evidence_preRT,min_cum_evidence_preRT,max_abs_cum_evidence_preRT,prop_positive_evidence_preRT,difficulty_level
SIM0006s,1,calibration,0,1,1,0,0,0,0.32695203314255566,square,square,0.0,1.204494346559412,True,False,False,gray,neutral,neutral,-0.5037984414414975,0.8,,,,,-1.984951906022347,-142.91653723360898,233.08961195013725,72,72,-1.6136594224754082,-142.91653723360898,219.93647239921796,-142.91653723360898,-146.70673755545778,7.877692978859479,146.70673755545778,0.5768922199779487,
SIM0006s,1,calibration,0,2,2,90,90,-90,0.14160229031215407,dot,square,1.0,1.1455034006341804,True,False,False,gray,neutral,neutral,-0.30713177477483095,0.8,,,,,6.369892727085484,433.15270544181294,460.2052804837281,68,68,5.820675056951577,433.15270544181294,503.97999194834483,433.15270544181294,451.422578599218,-20.81865277479388,451.422578599218,0.8895991604350952,
SIM0006s,1,calibration,0,3,3,0,0,0,0.4619789999150355,dot,dot,1.0,1.3608955227427926,True,False,False,gray,neutral,neutral,-0.40713177477483087,0.8,,,,,5.177856039523833,419.4063392014305,496.65731803827936,81,81,5.0398108234927035,419.4063392014305,585.3992880465532,419.4063392014305,426.4214066867241,-6.0509960886831085,426.4214066867241,0.7065761937887861,
SIM0006s,1,calibration,0,4,4,90,90,90,0.15727288233258535,square,square,1.0,1.2979342505838678,True,False,False,gray,neutral,neutral,-0.21046510810816427,0.8,,,,,8.001022085200272,616.078700560421,422.1409432040822,77,77,7.784692658068052,616.078700560421,346.58567243499766,616.078700560421,675.154287454577,-9.819950958370766,675.154287454577,0.7381047327107807,
SIM0006s,1,calibration,0,5,5,0,0,0,0.20526542994097094,dot,dot,0.0,1.5871710337564406,True,False,False,gray,neutral,neutral,-0.5021317747748308,0.8,,,,,1.3289000749923288,126.24550712427123,216.35072324390836,95,95,1.5092013004745848,126.24550712427123,173.74222697652962,126.24550712427123,128.5238362174303,-2.5685853142361252,128.5238362174303,0.38427124322961265,
SIM0006s,1,calibration,0,6,6,90,90,90,0.1806455621160681,square,square,0.0,1.089257434958849,True,False,False,gray,neutral,neutral,-0.3054651081081643,0.8,,,,,-5.170212092814767,-336.06378603295985,474.8737113391948,65,65,-4.1549636711842375,-336.06378603295985,453.5364975996283,-336.06378603295985,-344.09252350802296,15.517620689236407,344.09252350802296,0.5314001134336276,
SIM0006s,1,calibration,0,7,7,0,0,0,0.6589514764881303,dot,dot,1.0,1.0984851309848138,True,False,False,gray,neutral,neutral,-0.4087984414414975,0.8,,,,,11.977104631603588,778.5118010542332,428.14253125904094,65,65,13.49773451295085,778.5118010542332,367.8724374889764,778.5118010542332,791.391446234965,34.33004634422872,791.391446234965,0.6925486612603529,
SIM0006s,1,calibration,0,8,8,90,90,-90,0.47200361648577144,square,dot,1.0,1.1087159726128086,True,False,False,gray,neutral,neutral,-0.21213177477483097,0.8,,,,,9.55712733664567,630.7704042186143,242.3542656840508,66,66,10.597172433510387,630.7704042186143,252.44516065446558,630.7704042186143,690.570011833814,-6.6166085000586685,690.570011833814,0.6088887287305123,
SIM0006s,1,calibration,0,9,9,0,0,0,0.10967771441922333,dot,dot,1.0,0.9898560178464529,True,False,False,gray,neutral,neutral,-0.31713177477483084,0.8,,,,,6.901291742477478,407.17621280617124,241.62325057095103,59,59,3.43038209458918,407.17621280617124,202.54874869375095,407.17621280617124,416.79257288994165,13.489662849959329,416.79257288994165,0.6632315528513161,
SIM0006s,1,calibration,0,10,10,90,90,-90,0.1747005744755748,square,square,0.0,0.7677217970047071,True,False,False,gray,neutral,neutral,-0.30379844144149765,0.8,,,,,-0.4499136661256719,-20.69602864178091,250.59264752580472,46,46,-2.047692345013549,-20.69602864178091,281.3037109186206,-20.69602864178091,-20.72758934456023,1.4818975215934476,20.72758934456023,0.3739512320919594,
SIM0006s,1,calibration,0,11,11,0,0,0,0.1513703291493942,square,dot,1.0,0.8874695875084281,True,False,False,gray,neutral,neutral,-0.22713177477483082,0.8,,,,,9.773524552559532,517.9968012856552,162.1742186968632,53,53,10.28383918919215,517.9968012856552,148.06492373058848,517.9968012856552,525.4918649782859,10.708789017346511,525.4918649782859,0.8008406083825258,
SIM0006s,1,calibration,0,12,12,90,90,-90,0.4138805123316231,dot,dot,1.0,2.0446637929088527,True,False,False,gray,neutral,neutral,-0.21379844144149762,0.8,,,,,6.185622482510086,754.6459428662305,493.9019864894633,122,122,5.8269345248773945,754.6459428662305,580.5296881296541,754.6459428662305,763.3530599695964,35.46830488730107,763.3530599695964,0.7695392589998057,
