participant,session,phase,block,trial_in_block,global_trial,staircase,angle_bias,applied_angle,prop_used,true_shape,response_shape,accuracy,rt_choice,early_response,timeout,is_lapse,cue_color,cue_difficulty_prediction,expect_level,quest_alpha_mean,quest_alpha_sd,confidence_rating,confidence_rt,agency_rating,agency_rt,mean_evidence,sum_evidence,var_evidence,rt_frame,num_frames_preRT,mean_evidence_preRT,sum_evidence_preRT,var_evidence_preRT,cum_evidence_preRT,max_cum_evidence_preRT,min_cum_evidence_preRT,max_abs_cum_evidence_preRT,prop_positive_evidence_preRT,difficulty_level
SIM0001s,1,calibration,0,1,1,0,0,0,0.38299514714078103,square,dot,1.0,1.8112240690862644,True,False,False,gray,neutral,neutral,-0.30713177477483095,0.8,,,,,9.338114428252473,1008.5163582512671,313.62113555617844,108,108,9.600220754935448,1008.5163582512671,259.56199846489807,1008.5163582512671,1089.399401734577,-66.07248710950645,1089.399401734577,0.9,
SIM0001s,1,calibration,0,2,2,90,90,90,0.22415354833307108,dot,dot,1.0,0.9809869432953449,True,False,False,gray,neutral,neutral,-0.30713177477483095,0.8,,,,,5.695736005141798,330.3526882982243,301.80530040293,58,58,6.579361335280434,330.3526882982243,246.9627569469295,330.3526882982243,345.18545043452326,-30.481102643605304,345.18545043452326,0.579539519176248,
SIM0001s,1,calibration,0,3,3,0,0,0,0.17520405847469173,square,square,0.0,1.8523902374041092,True,False,False,gray,neutral,neutral,-0.4037984414414976,0.8,,,,,-2.2360011956471535,-248.19613271683403,115.02100762337778,111,111,-2.1939005884386424,-248.19613271683403,124.8802652122273,-248.19613271683403,-262.2437023015774,6.328622315603009,262.2437023015774,0.3145123125121093,
SIM0001s,1,calibration,0,4,4,90,90,-90,0.6463342994360681,square,dot,1.0,1.3003820144825577,True,False,False,gray,neutral,neutral,-0.21046510810816427,0.8,,,,,6.413709110175393,500.26931059368064,287.4812928046822,78,78,3.8142275122191847,500.26931059368064,254.00119236880462,500.26931059368064,520.4209380958339,-0.6873013834859103,520.4209380958339,0.8349163481797787,
SIM0001s,1,calibration,0,5,5,0,0,0,0.20865166185055087,square,dot,0.0,1.2389780774245327,True,False,False,gray,neutral,neutral,-0.49879844144149765,0.8,,,,,-3.5567201316995423,-263.1972897457661,267.342188267395,74,74,-4.275498034123812,-263.1972897457661,227.69592263865226,-263.1972897457661,-264.1296018591922,-12.567678024679354,264.1296018591922,0.2187372830409807,
SIM0001s,1,calibration,0,6,6,90,90,-90,0.6904370200800786,square,dot,1.0,1.176245912217636,True,False,False,gray,neutral,neutral,-0.11546510810816427,0.8,,,,,13.317933075219313,932.2553152653519,328.2067877621786,70,70,14.166448674913298,932.2553152653519,374.01899170732736,932.2553152653519,949.7947392732815,-52.629387450415045,949.7947392732815,0.6617493905024979,
SIM0001s,1,calibration,0,7,7,0,0,0,0.6389861120596505,square,square,1.0,1.1368208015131367,True,False,False,gray,neutral,neutral,-0.40546510810816433,0.8,,,,,13.80073726183414,938.4501338047215,436.6040801124195,68,68,14.660220690228531,938.4501338047215,518.0875154490203,938.4501338047215,951.6763905790478,-41.45285963679014,951.6763905790478,0.6677554956796601,
SIM0001s,1,calibration,0,8,8,90,90,-90,0.23253914194735256,square,dot,0.0,0.6339053940035575,True,False,False,gray,neutral,neutral,-0.20879844144149762,0.8,,,,,0.6556415128039625,24.914377486550578,492.03396333150636,38,38,-0.19879541409407342,24.914377486550578,565.7035191243094,24.914377486550578,25.418323933787516,2.118109464397385,25.418323933787516,0.5232952640547823,
SIM0001s,1,calibration,0,9,9,0,0,0,0.13385413446013752,square,dot,1.0,1.7092460219603252,True,False,False,gray,neutral,neutral,-0.31379844144149766,0.8,,,,,3.209635495980386,327.38282058999937,327.7880090673305,102,102,4.241544419293897,327.38282058999937,346.6675916899261,327.38282058999937,347.6731554411062,-27.2913200451954,347.6731554411062,0.527060235807475,
SIM0001s,1,calibration,0,10,10,90,90,-90,0.3177942326381238,square,square,0.0,1.0717847871709625,True,False,False,gray,neutral,neutral,-0.3004651081081643,0.8,,,,,3.0478610645936195,195.06310813399165,109.08982523060713,64,64,0.9480243327067872,195.06310813399165,88.27018389334197,195.06310813399165,199.07760764513506,2.672060760024865,199.07760764513506,0.4919069962071214,
SIM0001s,1,calibration,0,11,11,0,0,0,0.5358439499298361,dot,square,1.0,0.6442817881626056,True,False,False,gray,neutral,neutral,-0.22379844144149763,0.8,,,,,8.725135264470415,331.5551400498758,313.1061986610641,38,38,7.811216667481494,331.5551400498758,286.41417991015567,331.5551400498758,355.06842025253525,-32.22560291945542,355.06842025253525,0.744468885733681,
SIM0001s,1,calibration,0,12,12,90,90,90,0.23951659682635892,square,dot,1.0,1.5648561281467646,True,False,False,gray,neutral,neutral,-0.21046510810816427,0.8,,,,,6.404224136051106,595.5928446527528,366.46442395759624,93,93,6.154587774641784,595.5928446527528,417.2183226082927,595.5928446527528,649.3420452402994,-24.191441072297103,649.3420452402994,0.6731028889709612,
SIM0001s,1,calibration,0,13,13,0,0,0,0.6746523686267287,square,square,1.0,1.6633749608537138,True,False,False,gray,neutral,neutral,-0.1354651081081643,0.8,,,,,9.789640847589006,969.1744439113115,285.7038052691292,99,99,10.601519324209676,969.1744439113115,296.37265653312755,969.1744439113115,1010.0556940922961,-50.330634962656035,1010.0556940922961,0.709310385488861,
SIM0001s,1,calibration,0,14,14,90,90,-90,0.34530494040363835,dot,square,1.0,1.4303277569235253,True,False,False,gray,neutral,neutral,-0.12213177477483093,0.8,,,,,4.2227594607517585,358.93455416389946,119.65356358324009,85,85,3.343789152235471,358.93455416389946,108.88506451230872,358.93455416389946,366.1941229674532,-8.329327413253202,366.1941229674532,0.8500562607843061,
SIM0001s,1,calibration,0,15,15,0,0,0,0.45437909477964306,square,dot,0.0,0.9897981104781289,True,False,False,gray,neutral,neutral,-0.22213177477483098,0.8,,,,,3.1694539429197617,186.99778263226594,302.0529748738358,59,59,4.866558713172792,186.99778263226594,279.1828896797327,186.99778263226594,201.170135507909,2.4507779473049585,201.170135507909,0.21942894192481324,
SIM0001s,1,calibration,0,16,16,90,90,-90,0.6857826908555894,square,square,1.0,1.0191760365800626,True,False,False,gray,neutral,neutral,-0.035465108108164264,0.8,,,,,12.45516513234828,759.7650730732452,324.4160828469454,61,61,14.145685427869187,759.7650730732452,347.73090908724737,759.7650730732452,834.0332396319674,-39.208551724514244,834.0332396319674,0.7939441098049458,
SIM0001s,1,calibration,0,17,17,0,0,0,0.3465217611093687,dot,square,1.0,0.8664783578289882,True,False,False,gray,neutral,neutral,-0.13713177477483096,0.8,,,,,11.885835873599724,606.1776295535859,112.05276421333777,51,51,10.424802851188366,606.1776295535859,114.06227409773943,606.1776295535859,621.9864260206451,19.34520262459365,621.9864260206451,0.9,
SIM0001s,1,calibration,0,18,18,90,90,-90,0.15467020933567807,square,square,1.0,0.8814599912831942,True,False,False,gray,neutral,neutral,0.04953489189183574,0.8,,,,,5.472335082787672,284.56142430495896,122.69417123762966,52,52,6.389696665257479,284.56142430495896,120.5030160662771,284.56142430495896,311.59660743464246,16.363934317509965,311.59660743464246,0.5937252838497715,
SIM0001s,1,calibration,0,19,19,0,0,0,0.1474541163096664,square,square,0.0,1.177562751637799,True,False,False,gray,neutral,neutral,-0.2204651081081643,0.8,,,,,-0.44970604757561994,-31.479423330293397,263.51280602017664,70,70,-1.1374293222215854,-31.479423330293397,262.333775359268,-31.479423330293397,-32.84546686166151,2.4909598142329377,32.84546686166151,0.4419543703571777,
SIM0001s,1,calibration,0,20,20,90,90,90,0.3671764043004287,dot,square,1.0,1.3834436786899078,True,False,False,gray,neutral,neutral,0.13286822522516908,0.8,,,,,10.40791680426262,863.8570947537974,145.76161396510386,83,83,9.219569239520169,863.8570947537974,146.17283557498462,863.8570947537974,866.0318399012054,-33.73704762107221,866.0318399012054,0.7440933100709408,
SIM0001s,1,calibration,0,21,21,0,0,0,0.16957929967986982,square,timeout,,,False,True,False,gray,neutral,neutral,-0.2204651081081643,0.8,,,,,2.395013562358497,0.0,269.9521521551568,0,0,3.2852745978196425,0.0,322.85739025691214,0.0,0.0,-0.0,0.0,0.6426738698610717,
SIM0001s,1,calibration,0,22,22,90,90,90,0.3413444915473545,square,dot,0.0,0.7417428435129687,True,False,False,gray,neutral,neutral,0.05120155855850242,0.8,,,,,5.677042121491918,249.7898533456444,460.9992919897256,44,44,6.5540243346811975,249.7898533456444,381.1931914747317,249.7898533456444,274.40225322827655,4.204262904979419,274.40225322827655,0.49608759400296853,
SIM0001s,1,calibration,0,23,23,0,0,0,0.48654002994798445,dot,dot,1.0,0.9695479973342171,True,False,False,gray,neutral,neutral,-0.1404651081081643,0.8,,,,,9.781872589230765,567.3486101753844,320.29043076823245,58,58,11.962287014978642,567.3486101753844,309.89442865619947,567.3486101753844,605.4837674337049,48.284836837079986,605.4837674337049,0.9,
SIM0001s,1,calibration,0,24,24,90,90,90,0.5113965800772085,square,dot,1.0,1.8826149667150356,True,False,False,gray,neutral,neutral,0.13120155855850243,0.8,,,,,7.8889237647267985,883.5594616494014,158.5659860228835,112,112,9.266648967397256,883.5594616494014,172.37393357850289,883.5594616494014,955.1015924344591,29.775415030777978,955.1015924344591,0.8226785123050118,
SIM0001s,1,calibration,0,25,25,0,0,0,0.2277925248525306,square,dot,1.0,1.290713743868348,True,False,False,gray,neutral,neutral,-0.06213177477483095,0.8,,,,,7.578307912120522,583.5297092332802,189.42472552708463,77,77,8.340903722289887,583.5297092332802,161.73089954168995,583.5297092332802,627.4944046669956,-43.42808135910645,627.4944046669956,0.9,
SIM0001s,1,calibration,0,26,26,90,90,90,0.6028469335333595,dot,square,1.0,1.2462670171571848,True,False,False,gray,neutral,neutral,0.20953489189183577,0.8,,,,,8.177710620177184,605.1505858931116,412.68106701203726,74,74,8.199288025316607,605.1505858931116,393.41034500652245,605.1505858931116,610.8356322101871,-25.97981047607961,610.8356322101871,0.7174759375260873,
SIM0001s,1,calibration,0,27,27,0,0,0,0.24508664030884958,dot,dot,0.0,1.105045905664345,True,False,False,gray,neutral,neutral,-0.1387984414414976,0.8,,,,,-2.5071148364495497,-165.46957920567027,246.0206401953167,66,66,-2.4997457838067256,-165.46957920567027,255.45700938669341,-165.46957920567027,-171.41966396060715,0.6280693562253724,171.41966396060715,0.1336216652673503,
SIM0001s,1,calibration,0,28,28,90,90,90,0.12659273002355476,dot,square,1.0,2.715318517067368,True,False,False,gray,neutral,neutral,0.28620155855850243,0.8,,,,,5.631377256325906,912.2831155247968,253.91422470446602,162,162,5.834565786496328,912.2831155247968,276.02331894566345,912.2831155247968,917.2996571507855,-22.37655960946773,917.2996571507855,0.7577532235870408,
SIM0001s,1,calibration,0,29,29,0,0,0,0.5180990444294363,dot,square,1.0,1.1210023390881325,True,False,False,gray,neutral,neutral,-0.0637984414414976,0.8,,,,,9.771237020538795,654.6728803760992,457.11888407433344,67,67,8.856968845541514,654.6728803760992,391.5390369846669,654.6728803760992,664.573363562088,-26.631863099632866,664.573363562088,0.5714912817624704,
SIM0001s,1,calibration,0,30,30,90,90,90,0.41571141155918834,square,dot,1.0,0.988136605746208,True,False,False,gray,neutral,neutral,0.36120155855850244,0.8,,,,,6.822812414292984,402.54593244328606,496.4109963608527,59,59,6.229124386891244,402.54593244328606,571.2345301302389,402.54593244328606,429.91985945413506,36.129856711241914,429.91985945413506,0.9,
SIM0001s,1,calibration,0,31,31,0,0,0,0.3461180015734356,dot,dot,0.0,1.717128261641284,True,False,False,gray,neutral,neutral,-0.13713177477483096,0.8,,,,,6.971906756624661,718.1063959323401,298.34750794090564,103,103,7.681501492725191,718.1063959323401,243.43169451195197,718.1063959323401,780.5839309078588,1.337607131037269,780.5839309078588,0.27458124344385804,
SIM0001s,1,calibration,0,32,32,90,90,90,0.5671080819927743,square,square,0.0,1.2551221256721101,True,False,False,gray,neutral,neutral,0.2878682252251691,0.8,,,,,7.7242832926364065,579.3212469477305,219.87138695562646,75,75,10.12168518652037,579.3212469477305,253.25106653630561,579.3212469477305,589.5652534500738,28.26835257807967,589.5652534500738,0.3969344554351738,
SIM0001s,1,calibration,0,33,33,0,0,0,0.4002964841890506,dot,dot,1.0,1.0846166364023662,True,False,False,gray,neutral,neutral,-0.06546510810816429,0.8,,,,,8.785392915285628,571.0505394935659,174.585190711905,65,65,8.063892733731834,571.0505394935659,206.0615738477801,571.0505394935659,586.6680572227854,4.387574384858566,586.6680572227854,0.7612400614950131,
SIM0001s,1,calibration,0,34,34,90,90,-90,0.6206014606073588,square,dot,1.0,0.9801520148266312,True,False,False,gray,neutral,neutral,0.35953489189183574,0.8,,,,,16.145645875920852,936.4474608034094,368.2828358806182,58,58,15.611464809304708,936.4474608034094,415.21439841773974,936.4474608034094,948.0917817980278,85.10209218852707,948.0917817980278,0.9,
SIM0001s,1,calibration,0,35,35,0,0,0,0.36459871387045384,dot,dot,1.0,0.6907892313023536,True,False,False,gray,neutral,neutral,0.004534891891835702,0.8,,,,,7.63374045412799,312.9833586192476,210.8491067173961,41,41,7.814966769515158,312.9833586192476,182.79446695465236,312.9833586192476,326.4822772514087,27.933737209742393,326.4822772514087,0.5080386519207081,
SIM0001s,1,calibration,0,36,36,90,90,90,0.6950723147725862,dot,dot,1.0,1.2039893838647249,True,False,False,gray,neutral,neutral,0.42953489189183575,0.8,,,,,13.636478530810269,981.8264542183393,132.31900004250645,72,72,13.545672158763777,981.8264542183393,121.1413165827555,981.8264542183393,990.6573041805262,-97.37345413198457,990.6573041805262,0.4768389756055017,
SIM0001s,1,calibration,0,37,37,0,0,0,0.5623526817102994,square,square,1.0,0.866679804580797,True,False,False,gray,neutral,neutral,0.07286822522516904,0.8,,,,,10.867865156419917,565.1289881338357,286.7684716851219,52,52,13.04904400657864,565.1289881338357,316.5115911592749,565.1289881338357,597.6695360619051,-38.71843888446997,597.6695360619051,0.601330173334814,
SIM0001s,1,calibration,0,38,38,90,90,90,0.5598187486736271,square,dot,1.0,0.8804972392102922,True,False,False,gray,neutral,neutral,0.4978682252251691,0.8,,,,,10.005317120676912,520.2764902751994,340.3039337066906,52,52,10.680015542762145,520.2764902751994,304.3016335770679,520.2764902751994,559.2699149971653,32.25246460689086,559.2699149971653,0.6849383016520877,
SIM0001s,1,calibration,0,39,39,0,0,0,0.45812094298161005,dot,dot,1.0,0.7706322499941736,True,False,False,gray,neutral,neutral,0.1395348918918357,0.8,,,,,9.13692232684136,420.2984270347025,253.60888607012959,46,46,7.5925505467877805,420.2984270347025,204.4652474969304,420.2984270347025,440.8008933983413,10.827946055771118,440.8008933983413,0.9,
