participant,session,phase,block,trial_in_block,global_trial,staircase,angle_bias,applied_angle,prop_used,true_shape,response_shape,accuracy,rt_choice,early_response,timeout,is_lapse,cue_color,cue_difficulty_prediction,expect_level,quest_alpha_mean,quest_alpha_sd,confidence_rating,confidence_rt,agency_rating,agency_rt,mean_evidence,sum_evidence,var_evidence,rt_frame,num_frames_preRT,mean_evidence_preRT,sum_evidence_preRT,var_evidence_preRT,cum_evidence_preRT,max_cum_evidence_preRT,min_cum_evidence_preRT,max_abs_cum_evidence_preRT,prop_positive_evidence_preRT,difficulty_level
SIM0021s,1,calibration,0,1,1,0,0,0,0.31138210399360333,square,square,1.0,1.636753090393148,True,False,False,gray,neutral,neutral,-0.30713177477483095,0.8,,,,,10.899934763000854,1068.1936067740837,381.987325989503,98,98,10.729251537860671,1068.1936067740837,318.4806108419533,1068.1936067740837,1121.683968547419,30.662181827580678,1121.683968547419,0.7656021771792593,
SIM0021s,1,calibration,0,2,2,90,90,-90,0.49552202925993205,square,square,1.0,1.3334673171891536,True,False,False,gray,neutral,neutral,-0.30713177477483095,0.8,,,,,9.548904037132475,763.912322970598,482.57862053208555,80,80,9.12558763476926,763.912322970598,486.4101277087804,763.912322970598,823.3310165968826,70.87143841968974,823.3310165968826,0.5938700323016837,
SIM0021s,1,calibration,0,3,3,0,0,0,0.12183083286554588,square,dot,1.0,1.1053877570532442,True,False,False,gray,neutral,neutral,-0.21046510810816427,0.8,,,,,4.213483629995876,278.0899195797278,369.11655367229156,66,66,5.153514972285426,278.0899195797278,385.4155546026034,278.0899195797278,296.9219375327201,26.188577860923456,296.9219375327201,0.7860644775742344,
SIM0021s,1,calibration,0,4,4,90,90,-90,0.33643192944020456,square,dot,1.0,1.6431756188112447,True,False,False,gray,neutral,neutral,-0.21046510810816427,0.8,,,,,12.961484046661027,1270.2254365727806,248.47300201018072,98,98,11.235369082675163,1270.2254365727806,246.22886554378485,1270.2254365727806,1362.6979367364568,104.51880215332352,1362.6979367364568,0.7935854352174379,
SIM0021s,1,calibration,0,5,5,0,0,0,0.6143648309341628,square,dot,0.0,1.2140184270465122,True,False,False,gray,neutral,neutral,-0.3054651081081643,0.8,,,,,0.30167993028595497,21.720954980588758,380.7775496497485,72,72,0.18941623689205822,21.720954980588758,438.4297873265301,21.720954980588758,22.388795965868464,0.6667511596248693,22.388795965868464,0.5947861999631234,
SIM0021s,1,calibration,0,6,6,90,90,-90,0.17149305293868647,square,dot,1.0,1.3717501070216276,True,False,False,gray,neutral,neutral,-0.11546510810816427,0.8,,,,,2.5653844899133036,210.3615281728909,323.16415412424163,82,82,3.8898127181931663,210.3615281728909,264.4079629427763,210.3615281728909,217.50449034745478,-1.3637152330562639,217.50449034745478,0.8701049283172021,
SIM0021s,1,calibration,0,7,7,0,0,0,0.11061832124156254,dot,square,1.0,1.3630547275644138,True,False,False,gray,neutral,neutral,-0.21213177477483097,0.8,,,,,8.233698546412214,666.9295822593893,113.08163230152131,81,81,7.931478494335706,666.9295822593893,130.4565159307651,666.9295822593893,698.1540140171851,-51.26009297011348,698.1540140171851,0.7495015029109259,
SIM0021s,1,calibration,0,8,8,90,90,-90,0.12870282207300368,square,square,0.0,1.1501453962134047,True,False,False,gray,neutral,neutral,-0.20879844144149762,0.8,,,,,0.151512768899567,10.454381054070122,134.49739925012517,69,69,0.01876543216202034,10.454381054070122,113.55476536732893,10.454381054070122,11.162175205832943,0.15011278293048358,11.162175205832943,0.37677906734485367,
SIM0021s,1,calibration,0,9,9,0,0,0,0.3109719638496198,dot,dot,1.0,2.851643903240522,True,False,False,gray,neutral,neutral,-0.1204651081081643,0.8,,,,,5.490797702504894,938.9264071283369,464.6343463939001,171,171,4.757613826127088,938.9264071283369,431.30540374742577,938.9264071283369,970.7771011645341,-24.221362343142513,970.7771011645341,0.6277134813615257,
SIM0021s,1,calibration,0,10,10,90,90,-90,0.606659885728117,dot,square,1.0,1.3911312299818537,True,False,False,gray,neutral,neutral,-0.11713177477483094,0.8,,,,,10.243373275718273,850.1999818846167,237.8613681474886,83,83,9.132333262136294,850.1999818846167,278.6172661122634,850.1999818846167,924.9828442196308,7.343532951298395,924.9828442196308,0.7697876623168526,
