participant,session,phase,block,trial_in_block,global_trial,staircase,angle_bias,applied_angle,prop_used,true_shape,response_shape,accuracy,rt_choice,early_response,timeout,is_lapse,cue_color,cue_difficulty_prediction,expect_level,quest_alpha_mean,quest_alpha_sd,confidence_rating,confidence_rt,agency_rating,agency_rt,mean_evidence,sum_evidence,var_evidence,rt_frame,num_frames_preRT,mean_evidence_preRT,sum_evidence_preRT,var_evidence_preRT,cum_evidence_preRT,max_cum_evidence_preRT,min_cum_evidence_preRT,max_abs_cum_evidence_preRT,prop_positive_evidence_preRT,difficulty_level
SIM0025s,1,calibration,0,1,1,0,0,0,0.40292258581860313,square,square,1.0,1.2861331625358843,True,False,False,gray,neutral,neutral,-0.30713177477483095,0.8,,,,,10.207518714453862,785.9789410129473,468.6851971675441,77,77,9.230594215992966,785.9789410129473,428.5800165107271,785.9789410129473,826.1986043153493,10.514563804165594,826.1986043153493,0.7395871595369528,
SIM0025s,1,calibration,0,2,2,90,90,-90,0.6224813024962489,dot,dot,1.0,1.3569913758574805,True,False,False,gray,neutral,neutral,-0.30713177477483095,0.8,,,,,13.899721082169581,1125.877407655736,109.80186800536673,81,81,14.19778832973667,1125.877407655736,119.8995294510175,1125.877407655736,1126.1256868202893,51.886505670366574,1126.1256868202893,0.6640528438153942,
SIM0025s,1,calibration,0,3,3,0,0,0,0.13648137759428738,square,square,1.0,1.0277174157579263,True,False,False,gray,neutral,neutral,-0.21046510810816427,0.8,,,,,4.205044050624541,256.507687088097,212.44251089729266,61,61,3.8889622602431726,256.507687088097,212.27448159473397,256.507687088097,278.698208258916,-23.41668260338353,278.698208258916,0.9,
SIM0025s,1,calibration,0,4,4,90,90,90,0.35001811877596506,square,square,0.0,1.4827713917885639,True,False,True,gray,neutral,neutral,-0.4037984414414976,0.8,,,,,-4.448945345116897,-391.50719037028693,108.74503551715584,88,88,-4.2009343951501315,-391.50719037028693,88.22226220426107,-391.50719037028693,-423.1665870176948,-29.867681120862642,423.1665870176948,0.5020048194833304,
SIM0025s,1,calibration,0,5,5,0,0,0,0.31042229370724844,square,dot,1.0,0.7885102701936364,True,False,False,gray,neutral,neutral,-0.11546510810816427,0.8,,,,,6.900486494240566,324.3228652293066,313.99552162575753,47,47,7.457296513592145,324.3228652293066,357.77496197074856,324.3228652293066,327.0418376058274,-21.529718168850618,327.0418376058274,0.7530159605367547,
SIM0025s,1,calibration,0,6,6,90,90,90,0.6151304766892981,dot,square,1.0,0.7224047542468184,True,False,False,gray,neutral,neutral,-0.3087984414414976,0.8,,,,,5.796067550298975,249.23090466285592,198.57572718518352,43,43,5.410284554892493,249.23090466285592,186.5334733957718,249.23090466285592,260.9004059355074,22.771511549011656,260.9004059355074,0.5366160833761869,
SIM0025s,1,calibration,0,7,7,0,0,0,0.18339084054593663,square,square,0.0,0.7209926571966581,True,False,False,gray,neutral,neutral,-0.20879844144149762,0.8,,,,,2.8526587478283454,122.66432615661886,418.31454619505115,43,43,1.887140517379315,122.66432615661886,463.46385811149577,122.66432615661886,131.0793421997453,-0.22231005893743644,131.0793421997453,0.23597598909619258,
SIM0025s,1,calibration,0,8,8,90,90,90,0.3383963578721086,dot,dot,1.0,1.0156316265654663,True,False,False,gray,neutral,neutral,-0.21546510810816427,0.8,,,,,12.805573619376247,768.3344171625748,260.2211275241256,60,60,12.839808274605945,768.3344171625748,271.83373719955443,768.3344171625748,786.4636877511907,-43.685065372656375,786.4636877511907,0.9,
SIM0025s,1,calibration,0,9,9,0,0,0,0.1309009601182977,dot,dot,0.0,0.8742754731336732,True,False,False,gray,neutral,neutral,-0.3004651081081643,0.8,,,,,-2.7479583462014907,-142.89383400247752,249.19516651411774,52,52,-1.5975339543210396,-142.89383400247752,226.2070067846993,-142.89383400247752,-152.1524020219176,-8.136941626794174,152.1524020219176,0.41718470296601523,
SIM0025s,1,calibration,0,10,10,90,90,-90,0.12604975648602887,dot,square,0.0,0.6773469802759471,True,False,False,gray,neutral,neutral,-0.30713177477483095,0.8,,,,,-1.5927683763583342,-63.71073505433337,261.3165852350631,40,40,-0.7959917501062224,-63.71073505433337,265.79623954730783,-63.71073505433337,-65.53247674581156,-6.143079620249922,65.53247674581156,0.5414218298986662,
SIM0025s,1,calibration,0,11,11,0,0,0,0.33456889414551355,square,square,1.0,1.0283509177984955,True,False,False,gray,neutral,neutral,-0.21046510810816427,0.8,,,,,11.35306718038559,692.537098003521,232.41164530647512,61,61,12.103256447341968,692.537098003521,231.4490907273128,692.537098003521,733.7883109548171,-67.0100714451811,733.7883109548171,0.5425553691256448,
SIM0025s,1,calibration,0,12,12,90,90,90,0.10532681898336116,square,dot,1.0,0.8818087466423589,True,False,False,gray,neutral,neutral,-0.21713177477483092,0.8,,,,,6.510546110838888,338.5483977636222,153.40885966789375,52,52,7.490275940568815,338.5483977636222,165.03164590152892,338.5483977636222,350.67941206209923,-22.232473462322204,350.67941206209923,0.8509635228985423,
SIM0025s,1,calibration,0,13,13,0,0,0,0.16739990597283827,square,square,1.0,0.5006853369571866,True,False,False,gray,neutral,neutral,-0.12213177477483093,0.8,,,,,3.897069216564345,116.91207649693034,213.7340340920946,30,30,5.289828164636105,116.91207649693034,250.32871997787274,116.91207649693034,121.98655940859611,6.3619938737672435,121.98655940859611,0.9,
SIM0025s,1,calibration,0,14,14,90,90,-90,0.2686906284270537,dot,square,0.0,1.6009891935346563,True,False,False,gray,neutral,neutral,-0.30546510810816424,0.8,,,,,3.7600224904358477,360.9621590818414,394.83527876924495,96,96,4.108247783398025,360.9621590818414,372.995179042122,360.9621590818414,372.9925107796345,-34.38851294644196,372.9925107796345,0.43314180321337403,
SIM0025s,1,calibration,0,15,15,0,0,0,0.2559672940891083,square,square,1.0,1.155331380873143,True,False,False,gray,neutral,neutral,-0.035465108108164264,0.8,,,,,4.812971339995699,332.0950224597033,137.7656065420819,69,69,5.601872798475275,332.0950224597033,118.84274805814577,332.0950224597033,346.0978054771145,16.39918889478337,346.0978054771145,0.8646050296308518,
SIM0025s,1,calibration,0,16,16,90,90,-90,0.46083995857096316,square,dot,1.0,0.9435104455959988,True,False,False,gray,neutral,neutral,-0.21879844144149757,0.8,,,,,5.352674259777125,299.749758547519,435.0727726505013,56,56,5.535882278725958,299.749758547519,428.7501347270939,299.749758547519,310.89237746423913,-2.899541680618136,310.89237746423913,0.5743366028529813,
SIM0025s,1,calibration,0,17,17,0,0,0,0.19864265103633943,square,square,1.0,0.8537534782900336,True,False,False,gray,neutral,neutral,0.04953489189183574,0.8,,,,,7.372217065038801,375.98307031697885,203.0270264258238,51,51,7.883049955088616,375.98307031697885,205.16653833831745,375.98307031697885,391.91898925176235,2.762538199454465,391.91898925176235,0.9,
SIM0025s,1,calibration,0,18,18,90,90,-90,0.2910585646865889,square,square,1.0,4.86107966028544,True,False,True,gray,neutral,neutral,-0.13379844144149755,0.8,,,,,3.57652254400974,1040.7680603068343,187.84432943184942,291,291,3.341354633599602,1040.7680603068343,219.7841039371115,1040.7680603068343,1059.6646419494032,66.25685094593226,1059.6646419494032,0.9,
SIM0025s,1,calibration,0,19,19,0,0,0,0.40423129688324744,square,dot,1.0,1.550123853036673,True,False,False,gray,neutral,neutral,0.13286822522516908,0.8,,,,,8.97949438178447,835.0929775059557,191.74559374146978,93,93,9.364531922599854,835.0929775059557,185.8216241245974,835.0929775059557,857.1028663147763,43.73957196578915,857.1028663147763,0.7051360688148446,
SIM0025s,1,calibration,0,20,20,90,90,-90,0.5635038746091453,square,dot,1.0,1.0775782306462909,True,False,False,gray,neutral,neutral,-0.05046510810816421,0.8,,,,,9.562735731870905,612.0150868397379,306.6944856215829,64,64,11.055851990777366,612.0150868397379,296.52276797498496,612.0150868397379,640.9451293270597,-16.070232693844112,640.9451293270597,0.8048312254621022,
SIM0025s,1,calibration,0,21,21,0,0,0,0.25858176988417486,square,dot,1.0,1.7305444403101666,True,False,False,gray,neutral,neutral,0.21453489189183575,0.8,,,,,4.776433111846327,491.97261052017166,120.99139621659943,103,103,4.963891039112237,491.97261052017166,110.69187684557124,491.97261052017166,495.10049591089455,-16.025888111201954,495.10049591089455,0.7637229403306945,
