thisRow.t,notes,trial_num,participant,session,phase,cue_color,target_difficulty,trial_index_within_staircase,prop_used,stimulus_logit,staircase_id,accuracy,is_timeout,rt_choice,early_response,true_shape,resp_shape,quest_alpha_mean,quest_alpha_sd,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,angle_bias,applied_angle_bias,trials_completed_this_staircase,alpha_sd_current,mean_evidence,sum_evidence,var_evidence,rt_frame,num_frames_preRT,mean_evidence_preRT,sum_evidence_preRT,var_evidence_preRT,cum_evidence_preRT,max_cum_evidence_preRT,min_cum_evidence_preRT,max_abs_cum_evidence_preRT,prop_positive_evidence_preRT,difficulty_type,trial_index_within_type,threshold_source,s_threshold_60pct,s_threshold_80pct,cue_difficulty_prediction,actual_difficulty_level,target_percentage,confidence_rating,agency_rating,s_threshold_70pct,participant.1,session.1,learning_order,counterbalance_index
,,1,SIM011s,001,calibration_interleaved,black,unknown,1,0.6483317663503626,0.6117143373333255,0,1.0,False,1.4815810862247034,True,square,square,-0.3054424626397511,0.784,3.1773403203230095,2.0,0.025,0.02,0,0,1,0.784,12.816707915101087,1127.8702965288958,497.5970442709483,88,88,14.689761824987675,1127.8702965288958,410.1518459841832,1127.8702965288958,1158.3225118506575,-12.210432285924117,1158.3225118506575,0.5194939421982904,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,2,SIM011s,001,calibration_interleaved,black,unknown,1,0.13020504261486232,-1.899147043919612,90,1.0,False,1.6080563012790698,True,square,square,-0.55234383179629,0.784,2.9133202205892696,2.0,0.025,0.02,90,90,1,0.784,-1.5068410154325704,-144.65673748152676,351.89430290204024,96,96,-2.987229348772434,-144.65673748152676,347.1445648488041,-144.65673748152676,-157.07646512237108,9.851406451687577,157.07646512237108,0.6090475350211044,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,3,SIM011s,001,calibration_interleaved,black,unknown,2,0.1057695928548292,-2.134700392092987,0,0.0,False,4.207838276903272,True,dot,square,-0.1286141961259383,0.76832,2.9083397931984565,2.0,0.025,0.02,0,0,2,0.76832,-3.295557270107328,-830.4804320670466,426.7782878860522,252,252,-3.1635264092145663,-830.4804320670466,371.22460035410444,-830.4804320670466,-837.2922328406944,-36.74215234165573,837.2922328406944,0.27397165013208336,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,4,SIM011s,001,calibration_interleaved,black,unknown,2,0.19606383214008596,-1.411079592423793,90,1.0,False,4.382727263227743,True,dot,dot,-0.6353549553236153,0.76832,3.084377933244316,2.0,0.025,0.02,90,-90,2,0.76832,3.62608950585321,950.0354505335409,283.6003441588774,262,262,3.8121139540499027,950.0354505335409,249.10993684013943,950.0354505335409,992.203261712523,68.23604350848528,992.203261712523,0.5846932457417301,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,5,SIM011s,001,calibration_interleaved,black,unknown,3,0.6894335511829444,0.7974724357911169,0,1.0,False,3.459894782437061,True,dot,dot,-0.04063596609381806,0.7529536,3.245075268514646,2.0,0.025,0.02,0,0,3,0.7529536,12.535912042861566,2594.9337928723444,404.24595408624725,207,207,10.696132660715044,2594.9337928723444,416.6945480353346,2594.9337928723444,2691.400088724698,120.5196952409423,2691.400088724698,0.609510030547531,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,6,SIM011s,001,calibration_interleaved,black,unknown,3,0.33282381686390106,-0.6954408821866817,90,1.0,False,1.123352973880393,True,dot,dot,-0.6410631183756066,0.7529536,3.60630477341489,2.0,0.025,0.02,90,-90,3,0.7529536,10.523949100371908,705.1045897249178,327.81207886819595,67,67,10.263488377949331,705.1045897249178,280.7202267109705,705.1045897249178,730.1572567795529,16.608536257679994,730.1572567795529,0.5924693692771931,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,7,SIM011s,001,calibration_interleaved,black,unknown,4,0.19735608088937792,-1.4029015630310337,0,0.0,False,1.0045231894341728,True,dot,square,0.08650882295365542,0.737894528,3.5295387926338133,2.0,0.025,0.02,0,0,4,0.737894528,-0.08151339494525278,-4.890803696715167,285.549535614414,60,60,0.19907325467809245,-4.890803696715167,281.5885378204979,-4.890803696715167,-5.138104157619756,0.06398931516474997,5.138104157619756,0.8449002718304162,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,8,SIM011s,001,calibration_interleaved,black,unknown,4,0.43847825683340436,-0.24734027153445468,90,1.0,False,4.4947411322909385,True,square,square,-0.6043156526704324,0.737894528,2.4053495532559492,2.0,0.025,0.02,90,90,4,0.737894528,5.802994136963861,1561.0054228432784,273.8247134358851,269,269,5.0622854307073135,1561.0054228432784,270.84018538223233,1561.0054228432784,1664.7405006902413,143.41130156142398,1664.7405006902413,0.5252656426291156,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,9,SIM011s,001,calibration_interleaved,black,unknown,5,0.329737575267973,-0.7093722027639031,0,0.0,False,3.430089659590813,True,dot,square,0.1594645836444316,0.72313663744,2.4874221621270043,2.0,0.025,0.02,0,0,5,0.72313663744,4.342948002183112,890.304340447538,405.03896951554754,205,205,5.541242469188561,890.304340447538,417.19767015008364,890.304340447538,975.7618654190724,62.187326989628026,975.7618654190724,0.4361149542028156,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,10,SIM011s,001,calibration_interleaved,black,unknown,5,0.46463668256174356,-0.14168984206124471,90,1.0,False,1.4974899860551671,True,square,square,-0.5619082866979235,0.72313663744,2.796829698856558,2.0,0.025,0.02,90,90,5,0.72313663744,9.163299033196642,815.5336139545011,187.09502116784768,89,89,10.554809495090954,815.5336139545011,194.84342068280637,815.5336139545011,841.2844193429651,-9.851300627325841,841.2844193429651,0.6384518234640655,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,11,SIM011s,001,calibration_interleaved,black,unknown,6,0.16709241008997927,-1.6063756863251777,0,0.0,False,1.7608527845390847,True,dot,square,0.3183902079416965,0.7086739046912,2.1724151887149543,2.0,0.025,0.02,0,0,6,0.7086739046912,-3.376185726557445,-354.4995012885317,162.34250191668323,105,105,-3.1179971283551273,-354.4995012885317,179.58617448882973,-354.4995012885317,-374.521608049229,22.771959977044503,374.521608049229,0.4286262805371105,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,12,SIM011s,001,calibration_interleaved,black,unknown,6,0.34028568651093544,-0.6620213637223578,90,1.0,False,2.5566245229642623,True,square,square,-0.5709184636301226,0.7086739046912,2.5650000017228143,2.0,0.025,0.02,90,-90,6,0.7086739046912,11.766363088627546,1800.2535525600147,436.6524285342361,153,153,11.08465315098301,1800.2535525600147,442.84983809715976,1800.2535525600147,1963.3744357585097,-102.33173331152241,1963.3744357585097,0.5534072485005244,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,13,SIM011s,001,calibration_interleaved,black,unknown,7,0.12454552392237879,-1.9500718496824088,0,1.0,False,2.474427413268918,True,dot,dot,0.1180093928515672,0.694500426597376,3.512254290778624,2.0,0.025,0.02,0,0,7,0.694500426597376,10.079811944798124,1491.8121678301222,154.78093419962966,148,148,9.316953300145547,1491.8121678301222,137.4431463906116,1491.8121678301222,1519.8639696780558,134.84952778452754,1519.8639696780558,0.46200509483839236,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,14,SIM011s,001,calibration_interleaved,black,unknown,7,0.5125178754598606,0.05008196719471819,90,1.0,False,2.9602570030711775,True,dot,dot,-0.5160634255739283,0.694500426597376,3.6054248284907535,2.0,0.025,0.02,90,90,7,0.694500426597376,8.493150909764939,1503.2877110283941,254.36030209377302,177,177,7.604180593118405,1503.2877110283941,244.61697749378808,1503.2877110283941,1625.2037365147116,-46.35568626665279,1625.2037365147116,0.8319125158133145,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,15,SIM011s,001,calibration_interleaved,black,unknown,8,0.4438718126284941,-0.22546301005261365,0,1.0,False,2.1435643312928443,True,square,square,0.08824178459987152,0.6806104180654284,3.369421321706796,2.0,0.025,0.02,0,0,8,0.6806104180654284,8.150465495783793,1043.2595834603255,147.40428830254092,128,128,6.846095145447165,1043.2595834603255,124.19275591344176,1043.2595834603255,1132.1022772961699,-46.682048243791726,1132.1022772961699,0.6962780922527252,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,16,SIM011s,001,calibration_interleaved,black,unknown,8,0.2054310108657502,-1.352689551581169,90,1.0,False,2.427569375424276,True,dot,dot,-0.5885710231612225,0.6806104180654284,3.3928229803147683,2.0,0.025,0.02,90,90,8,0.6806104180654284,6.2663633425494245,908.6226846696666,165.99842529355308,145,145,5.715717884772657,908.6226846696666,149.06125366115282,908.6226846696666,957.4650987282814,54.74574974650052,957.4650987282814,0.6628966009303133,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,17,SIM011s,001,calibration_interleaved,black,unknown,9,0.28752866192323784,-0.9074171351586146,0,0.0,False,4.155846906854678,True,dot,square,0.17287279277934284,0.6669982097041198,2.9443834364222554,2.0,0.025,0.02,0,0,9,0.6669982097041198,2.244264834424528,558.8219437717074,306.7113419956995,249,249,0.17227395993883698,558.8219437717074,333.71714251362476,558.8219437717074,613.9829497610126,-38.56482363540926,613.9829497610126,0.3806062134649253,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,18,SIM011s,001,calibration_interleaved,black,unknown,9,0.1643350008745901,-1.6263207813930032,90,0.0,False,2.546558484621256,True,dot,square,-0.5003622937115211,0.6669982097041198,3.4093159179002406,2.0,0.025,0.02,90,90,9,0.6669982097041198,-2.2438535953087904,-341.0657464869361,301.6881737133946,152,152,-3.723276487562579,-341.0657464869361,343.4439682792794,-341.0657464869361,-357.66589108218784,31.10490531555897,357.66589108218784,0.48241663367305,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,19,SIM011s,001,calibration_interleaved,black,unknown,10,0.6036012295831426,0.42049306339806697,0,1.0,False,1.8236599691333502,True,dot,dot,0.1935078153309032,0.6536582455100374,3.0516166269182228,2.0,0.025,0.02,0,0,10,0.6536582455100374,11.708867831007531,1276.266593579821,379.0810836272632,109,109,12.897709228554097,1276.266593579821,367.94112331106095,1276.266593579821,1333.8699299254592,-61.175951494563954,1333.8699299254592,0.8686860456238417,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,20,SIM011s,001,calibration_interleaved,black,unknown,10,0.3919791393614924,-0.4390005691784013,90,1.0,False,2.558205957339541,True,square,square,-0.4952488166670944,0.6536582455100374,3.416363354082576,2.0,0.025,0.02,90,90,10,0.6536582455100374,8.18076934367363,1251.6577095820653,128.7460763458057,153,153,6.819788692899684,1251.6577095820653,153.97468412823187,1251.6577095820653,1329.629581895957,83.9879630761627,1329.629581895957,0.6145326346392977,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,21,SIM011s,001,calibration_interleaved,black,unknown,11,0.16118047446197487,-1.6494708801294138,0,,True,,False,,timeout,0.1935078153309032,0.6536582455100374,1.955279546868,2.0,0.025,0.02,0,0,11,0.6536582455100374,-0.14086480270330431,-42.25944081099129,240.30911277832828,300,300,1.5739374484755506,-42.25944081099129,231.69564004911183,-42.25944081099129,-46.47857641028851,-2.1126008638397673,46.47857641028851,0.618188111333863,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,22,SIM011s,001,calibration_interleaved,black,unknown,11,0.21059261614561564,-1.3213569788919781,90,1.0,False,2.3113323542578113,True,dot,dot,-0.5627143165821266,0.6405850805998367,2.8392856381563227,2.0,0.025,0.02,90,90,11,0.6405850805998367,6.017617905060678,830.4312708983737,464.2841380055863,138,138,6.514738186435982,830.4312708983737,392.3572900133741,830.4312708983737,841.7371039511,-25.789009959665993,841.7371039511,0.9,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,23,SIM011s,001,calibration_interleaved,black,unknown,12,0.198898992085293,-1.3931899229810814,0,1.0,False,1.4981285024658797,True,dot,dot,0.0665719962659444,0.6405850805998367,2.8923972098829225,2.0,0.025,0.02,0,0,12,0.6405850805998367,8.585768343114013,764.1333825371472,314.32225758420907,89,89,7.993383225649808,764.1333825371472,351.38709458911626,764.1333825371472,809.7035613193935,-4.573353196185911,809.7035613193935,0.7481891417854115,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,24,SIM011s,001,calibration_interleaved,black,unknown,12,0.3538072701695239,-0.6023454723517881,90,1.0,False,4.3762251767430564,True,square,square,-0.5658848090436995,0.6277733789878399,3.414457645698625,2.0,0.025,0.02,90,-90,12,0.6277733789878399,8.072545267706152,2115.0068601390117,165.67041329722073,262,262,7.821197580691189,2115.0068601390117,157.65743510006433,2115.0068601390117,2141.2545564541088,92.25479529606488,2141.2545564541088,0.8896765646850161,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,25,SIM011s,001,calibration_interleaved,black,unknown,13,0.4940992504925051,-0.02360409389372269,0,1.0,False,1.1121705460722073,True,square,square,0.05950820253677048,0.6277733789878399,3.6776649135654704,2.0,0.025,0.02,0,0,13,0.6277733789878399,10.026837061134266,661.7712460348615,482.7858353381104,66,66,10.679691012731672,661.7712460348615,509.9675373795884,661.7712460348615,671.7829822299645,16.64167485087463,671.7829822299645,0.6774317775460504,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,26,SIM011s,001,calibration_interleaved,black,unknown,13,0.15624944216531278,-1.6864031848557883,90,0.0,False,3.9507457352900115,True,square,dot,-0.4781108696050859,0.6152179114080831,3.384360992055141,2.0,0.025,0.02,90,-90,13,0.6152179114080831,2.2174838459317794,525.5436714858317,236.20343644734922,237,237,2.292011509241121,525.5436714858317,267.02830213577164,525.5436714858317,530.1950683307982,-20.630471618095267,530.1950683307982,0.6344325809540015,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
,,27,SIM011s,001,calibration_interleaved,black,unknown,14,0.25368386564726536,-1.0790604146327658,0,1.0,False,1.4279569057887103,True,square,square,-0.027782058112893977,0.6152179114080831,3.0018297364581596,2.0,0.025,0.02,0,0,14,0.6152179114080831,8.018870627896968,681.6040033712422,269.0722250211117,85,85,8.930449849795062,681.6040033712422,318.61590735062754,681.6040033712422,744.4197860108243,6.261028997474561,744.4197860108243,0.5773059529632837,,,,,,,,,,,,SIM011s,001,"[90, 0]",3
