thisRow.t,notes,trial_num,participant,session,phase,cue_color,target_difficulty,trial_index_within_staircase,prop_used,stimulus_logit,staircase_id,accuracy,is_timeout,rt_choice,early_response,true_shape,resp_shape,quest_alpha_mean,quest_alpha_sd,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,angle_bias,applied_angle_bias,trials_completed_this_staircase,alpha_sd_current,mean_evidence,sum_evidence,var_evidence,rt_frame,num_frames_preRT,mean_evidence_preRT,sum_evidence_preRT,var_evidence_preRT,cum_evidence_preRT,max_cum_evidence_preRT,min_cum_evidence_preRT,max_abs_cum_evidence_preRT,prop_positive_evidence_preRT,difficulty_type,trial_index_within_type,threshold_source,s_threshold_60pct,s_threshold_80pct,cue_difficulty_prediction,actual_difficulty_level,target_percentage,confidence_rating,agency_rating,s_threshold_70pct,participant.1,session.1,learning_order,counterbalance_index
,,1,SIM024s,001,calibration_interleaved,black,unknown,1,0.6399175089556184,0.5750061287984161,0,1.0,False,1.5652752139613015,True,dot,dot,-0.3090521031456839,0.784,2.518156825698319,2.0,0.025,0.02,0,0,1,0.784,11.389965951308483,1059.2668334716889,158.702316192095,93,93,9.732946525935802,1059.2668334716889,170.5872181117477,1059.2668334716889,1130.2120479702169,69.5221752771344,1130.2120479702169,0.5025394317164092,,,,,,,,,,,,SIM024s,001,"[0, 90]",0
,,2,SIM024s,001,calibration_interleaved,black,unknown,1,0.14770625112675867,-1.7527057313058254,90,1.0,False,1.3491623059063425,True,dot,dot,-0.5379437693892677,0.784,3.133540690212673,2.0,0.025,0.02,90,90,1,0.784,2.783624954235476,222.68999633883809,131.78641995566105,80,80,3.3739571871786045,222.68999633883809,155.6221690596792,222.68999633883809,233.36538494637983,-10.597807553655759,233.36538494637983,0.836053764819394,,,,,,,,,,,,SIM024s,001,"[0, 90]",0
,,3,SIM024s,001,calibration_interleaved,black,unknown,2,0.18694162001688716,-1.4700065393777184,0,0.0,False,2.0551445344001156,True,square,dot,-0.19682650764325385,0.76832,3.099648282643181,2.0,0.025,0.02,0,0,2,0.76832,-2.818649599535565,-346.69390074287446,418.85272070801545,123,123,-3.8245027343194193,-346.69390074287446,344.16624491819124,-346.69390074287446,-378.5116377966129,-5.3292610189659095,378.5116377966129,0.45109549043602953,,,,,,,,,,,,SIM024s,001,"[0, 90]",0
,,4,SIM024s,001,calibration_interleaved,black,unknown,2,0.3749371224725822,-0.5110939102148163,90,1.0,False,1.6988516263903464,True,square,square,-0.535348283002404,0.76832,2.9899675014364226,2.0,0.025,0.02,90,-90,2,0.76832,12.3943559419126,1251.8299501331726,369.0023585898929,101,101,10.94876078840843,1251.8299501331726,397.9121469513186,1251.8299501331726,1369.8988656176307,-119.62930149502046,1369.8988656176307,0.8638342691633867,,,,,,,,,,,,SIM024s,001,"[0, 90]",0
,,5,SIM024s,001,calibration_interleaved,black,unknown,3,0.27731774677008303,-0.9578056927578662,0,1.0,False,2.149642858827578,True,dot,dot,-0.26911953022914203,0.7529536,3.10152504700353,2.0,0.025,0.02,0,0,3,0.7529536,5.722755688932409,732.5127281833484,395.2956168996288,128,128,6.66764132823276,732.5127281833484,345.14397796342956,732.5127281833484,736.354132479274,63.83920750173888,736.354132479274,0.6974421812426767,,,,,,,,,,,,SIM024s,001,"[0, 90]",0
,,6,SIM024s,001,calibration_interleaved,black,unknown,3,0.3970107348613094,-0.4179360738707838,90,1.0,False,1.8968366311916363,True,square,square,-0.5241941231349001,0.7529536,3.409341104396205,2.0,0.025,0.02,90,-90,3,0.7529536,11.275515458713002,1274.1332468345693,125.9589241029475,113,113,7.899259975589521,1274.1332468345693,141.84126409365828,1274.1332468345693,1343.3899039837227,71.2626234448163,1343.3899039837227,0.5501893454336189,,,,,,,,,,,,SIM024s,001,"[0, 90]",0
,,7,SIM024s,001,calibration_interleaved,black,unknown,4,0.29286482658927,-0.8815106806975269,0,,True,,False,,timeout,-0.26911953022914203,0.7529536,3.1686896499947403,2.0,0.025,0.02,0,0,4,0.7529536,5.22219638893517,1566.6589166805509,360.84478144244,300,300,5.965782663289547,1566.6589166805509,426.6614500149541,1566.6589166805509,1623.084988160204,124.00839460967765,1623.084988160204,0.13394563283642508,,,,,,,,,,,,SIM024s,001,"[0, 90]",0
,,8,SIM024s,001,calibration_interleaved,black,unknown,4,0.5509019180947711,0.20431547711044518,90,1.0,False,2.3442333002735385,True,dot,dot,-0.4561998937786679,0.737894528,2.789801306062025,2.0,0.025,0.02,90,-90,4,0.737894528,13.811849042398029,1933.658865935724,258.28208198659956,140,140,13.425280742711891,1933.658865935724,211.66459373152793,1933.658865935724,2041.273319894957,167.47194316091205,2041.273319894957,0.5410109041690248,,,,,,,,,,,,SIM024s,001,"[0, 90]",0
,,9,SIM024s,001,calibration_interleaved,black,unknown,5,0.6778031271950321,0.7436941079669676,0,1.0,False,2.755214978087933,True,square,square,-0.1762782800611653,0.737894528,2.880899864915176,2.0,0.025,0.02,0,0,5,0.737894528,14.204957321283755,2343.8179580118194,114.86298446434998,165,165,14.904188737332877,2343.8179580118194,121.98673266175015,2343.8179580118194,2544.8923962377103,163.95654878644115,2544.8923962377103,0.6547548225795511,,,,,,,,,,,,SIM024s,001,"[0, 90]",0
,,10,SIM024s,001,calibration_interleaved,black,unknown,5,0.6602700424491695,0.6644978470303419,90,1.0,False,1.6416098464748732,True,square,square,-0.35346926753784197,0.72313663744,2.210760898104185,2.0,0.025,0.02,90,90,5,0.72313663744,11.168907332684185,1094.55291860305,395.1853788757464,98,98,11.962610700153785,1094.55291860305,450.97991990488896,1094.55291860305,1130.5302627343362,92.03080169372127,1130.5302627343362,0.752746507785402,,,,,,,,,,,,SIM024s,001,"[0, 90]",0
