thisRow.t,notes,trial_num,participant,session,phase,cue_color,target_difficulty,trial_index_within_staircase,prop_used,stimulus_logit,staircase_id,accuracy,is_timeout,rt_choice,early_response,true_shape,resp_shape,quest_alpha_mean,quest_alpha_sd,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,angle_bias,applied_angle_bias,trials_completed_this_staircase,alpha_sd_current,mean_evidence,sum_evidence,var_evidence,rt_frame,num_frames_preRT,mean_evidence_preRT,sum_evidence_preRT,var_evidence_preRT,cum_evidence_preRT,max_cum_evidence_preRT,min_cum_evidence_preRT,max_abs_cum_evidence_preRT,prop_positive_evidence_preRT,difficulty_type,trial_index_within_type,threshold_source,s_threshold_60pct,s_threshold_80pct,cue_difficulty_prediction,actual_difficulty_level,target_percentage,confidence_rating,agency_rating,s_threshold_70pct,participant.1,session.1,learning_order,counterbalance_index
,,1,SIM008s,001,calibration_interleaved,black,unknown,1,0.6507465136063977,0.6223222057566605,0,1.0,False,2.5174363287661614,True,dot,dot,-0.30439935557812314,0.784,3.3441332358070217,2.0,0.025,0.02,0,0,1,0.784,10.404656589167905,1571.1031449643535,273.3050135023513,151,151,9.78808535355537,1571.1031449643535,237.78227054094975,1571.1031449643535,1650.5286749078214,-116.86463517442267,1650.5286749078214,0.5885191093881399,,,,,,,,,,,,SIM008s,001,"[0, 90]",0
,,2,SIM008s,001,calibration_interleaved,black,unknown,1,0.23935331152224584,-1.1562282261337136,90,0.0,False,2.2500171612850752,True,dot,square,-0.3316400681689853,0.784,2.841106941807999,2.0,0.025,0.02,90,90,1,0.784,2.3655234852765763,319.3456705123378,428.26337541306754,135,135,1.6670783973282748,319.3456705123378,383.5038649548385,319.3456705123378,339.22989122763084,20.065424046273996,339.22989122763084,0.28969695632656733,,,,,,,,,,,,SIM008s,001,"[0, 90]",0
,,3,SIM008s,001,calibration_interleaved,black,unknown,2,0.21574298917563065,-1.2906489522530116,0,1.0,False,1.7161374795065265,True,dot,dot,-0.399736816590029,0.76832,3.624472643519034,2.0,0.025,0.02,0,0,2,0.76832,5.7535891045871,586.8660886678841,236.1290020061863,102,102,5.654249874590432,586.8660886678841,246.93709700473855,586.8660886678841,594.4536858889908,37.77957081968917,594.4536858889908,0.594046424848895,,,,,,,,,,,,SIM008s,001,"[0, 90]",0
,,4,SIM008s,001,calibration_interleaved,black,unknown,2,0.1587501406500256,-1.6675571900103923,90,1.0,False,1.8120669877212996,True,square,square,-0.4607787232803213,0.76832,3.068389724995694,2.0,0.025,0.02,90,-90,2,0.76832,2.895641218041654,312.7292515484986,272.4499755395902,108,108,2.979889304697725,312.7292515484986,217.97547545191105,312.7292515484986,325.38108227112167,25.7286527696826,325.38108227112167,0.5519044050797844,,,,,,,,,,,,SIM008s,001,"[0, 90]",0
,,5,SIM008s,001,calibration_interleaved,black,unknown,3,0.13405588417741815,-1.865563615986003,0,1.0,False,2.328035041111256,True,square,square,-0.5389903625326465,0.7529536,3.9040522900068773,2.0,0.025,0.02,0,0,3,0.7529536,11.541269143835178,1604.2364109930897,366.7474795948226,139,139,10.550781866605965,1604.2364109930897,312.71065018825846,1604.2364109930897,1686.7249100874794,155.61081609225832,1686.7249100874794,0.6474847966762787,,,,,,,,,,,,SIM008s,001,"[0, 90]",0
,,6,SIM008s,001,calibration_interleaved,black,unknown,3,0.2601975747138869,-1.0449419125113324,90,1.0,False,4.322564748500289,True,square,square,-0.5162742262572674,0.7529536,2.895587880953991,2.0,0.025,0.02,90,90,3,0.7529536,2.7559960648412183,713.8029807938756,491.976468320166,259,259,4.123184991699235,713.8029807938756,443.30845793174325,713.8029807938756,719.068205842375,-39.10136991180194,719.068205842375,0.8344959110698582,,,,,,,,,,,,SIM008s,001,"[0, 90]",0
,,7,SIM008s,001,calibration_interleaved,black,unknown,4,0.40396371111727253,-0.38897650263932604,0,1.0,False,1.7494740886466584,True,dot,dot,-0.5249890689426033,0.737894528,3.392646182573116,2.0,0.025,0.02,0,0,4,0.737894528,8.275160253460442,860.6166663598859,426.71685990619534,104,104,7.09696004693912,860.6166663598859,486.72974903245665,860.6166663598859,928.1481063190361,-81.14147205964863,928.1481063190361,0.648345436357855,,,,,,,,,,,,SIM008s,001,"[0, 90]",0
,,8,SIM008s,001,calibration_interleaved,black,unknown,4,0.3969634868661018,-0.41813344352683635,90,1.0,False,1.0284010953499718,True,square,square,-0.5071144198690938,0.737894528,2.8828093017422716,2.0,0.025,0.02,90,90,4,0.737894528,9.24104480581964,563.7037331549981,350.80060198099443,61,61,7.048007179917898,563.7037331549981,419.3845439448891,563.7037331549981,602.1096849000556,55.147607425120576,602.1096849000556,0.6977006250633849,,,,,,,,,,,,SIM008s,001,"[0, 90]",0
,,9,SIM008s,001,calibration_interleaved,black,unknown,5,0.17596990256810932,-1.5438940829731385,0,1.0,False,3.761549448157266,True,dot,dot,-0.6183886952287357,0.72313663744,2.419525417112853,2.0,0.025,0.02,0,0,5,0.72313663744,1.6175387105692822,363.9462098780885,398.2141018255369,225,225,2.226911859704523,363.9462098780885,354.6014369148163,363.9462098780885,392.4998211949436,-35.655810005141156,392.4998211949436,0.7591942557065022,,,,,,,,,,,,SIM008s,001,"[0, 90]",0
,,10,SIM008s,001,calibration_interleaved,black,unknown,5,0.4574765486552273,-0.17050568913384054,90,1.0,False,2.710104090728449,True,dot,dot,-0.4762586195516956,0.72313663744,2.9342443834962353,2.0,0.025,0.02,90,-90,5,0.72313663744,7.433682147782841,1204.2565079408203,126.1650500323408,162,162,6.411974042823827,1204.2565079408203,127.70234162416041,1204.2565079408203,1227.4967022264525,-98.37732966778263,1227.4967022264525,0.6658451986611669,,,,,,,,,,,,SIM008s,001,"[0, 90]",0
