thisRow.t,notes,trial_num,participant,session,phase,cue_color,target_difficulty,trial_index_within_staircase,prop_used,stimulus_logit,staircase_id,accuracy,is_timeout,rt_choice,early_response,true_shape,resp_shape,quest_alpha_mean,quest_alpha_sd,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,angle_bias,applied_angle_bias,trials_completed_this_staircase,alpha_sd_current,mean_evidence,sum_evidence,var_evidence,rt_frame,num_frames_preRT,mean_evidence_preRT,sum_evidence_preRT,var_evidence_preRT,cum_evidence_preRT,max_cum_evidence_preRT,min_cum_evidence_preRT,max_abs_cum_evidence_preRT,prop_positive_evidence_preRT,difficulty_type,trial_index_within_type,threshold_source,s_threshold_60pct,s_threshold_80pct,cue_difficulty_prediction,actual_difficulty_level,target_percentage,confidence_rating,agency_rating,s_threshold_70pct,participant.1,session.1,learning_order,counterbalance_index
,,1,SIM015s,001,calibration_interleaved,black,unknown,1,0.25612297329968853,-1.066218040885209,0,1.0,False,1.6998444462101265,True,square,square,-0.470439146497907,0.784,1.7621736896670153,2.0,0.025,0.02,0,0,1,0.784,3.557083728816451,359.26545661046157,303.7532558272423,101,101,3.5250951747214505,359.26545661046157,316.23252070314544,359.26545661046157,370.1881943503915,2.1066920397044293,370.1881943503915,0.7879950102626532,,,,,,,,,,,,SIM015s,001,"[90, 0]",7
,,2,SIM015s,001,calibration_interleaved,black,unknown,1,0.567504862185514,0.27167823278532244,90,0.0,False,3.6401347256122816,True,square,dot,-0.47205086996269047,0.784,2.96061493186507,2.0,0.025,0.02,90,-90,1,0.784,2.8986127753595428,631.8975850283804,140.67213419102802,218,218,4.414485258184275,631.8975850283804,152.27906941944892,631.8975850283804,656.7298643941324,-9.010924370675658,656.7298643941324,0.4486667517962443,,,,,,,,,,,,SIM015s,001,"[90, 0]",7
,,3,SIM015s,001,calibration_interleaved,black,unknown,2,0.4200136678143189,-0.3227172849027336,0,1.0,False,2.7013169151568728,True,dot,dot,-0.4561593665437069,0.76832,3.0841080167208843,2.0,0.025,0.02,0,0,2,0.76832,12.947821209106449,2097.5470358752445,344.21512599968634,162,162,12.165630859175158,2097.5470358752445,368.78024561297127,2097.5470358752445,2198.959439586206,-146.20757101804747,2198.959439586206,0.49306356842305765,,,,,,,,,,,,SIM015s,001,"[90, 0]",7
,,4,SIM015s,001,calibration_interleaved,black,unknown,2,0.12563398583995403,-1.9401262631654204,90,0.0,False,1.4472602021627146,True,dot,square,-0.3301369152864265,0.76832,2.816007678314356,2.0,0.025,0.02,90,-90,2,0.76832,6.396013118497848,550.0571281908149,428.42543547341575,86,86,7.20452187582313,550.0571281908149,416.4603859780569,550.0571281908149,558.6085012980587,26.672082006213028,558.6085012980587,0.20903170280214556,,,,,,,,,,,,SIM015s,001,"[90, 0]",7
,,5,SIM015s,001,calibration_interleaved,black,unknown,3,0.16981352152677728,-1.586949445630395,0,0.0,False,1.3972326582893915,True,square,dot,-0.34873430903047153,0.7529536,3.4130218113610704,2.0,0.025,0.02,0,0,3,0.7529536,-0.978098049884471,-81.1821381404111,361.9596218741906,83,83,-1.0591039708987626,-81.1821381404111,294.7579302373951,-81.1821381404111,-84.30592258904194,1.2410229410061306,84.30592258904194,0.321593902392022,,,,,,,,,,,,SIM015s,001,"[90, 0]",7
,,6,SIM015s,001,calibration_interleaved,black,unknown,3,0.5622696777981817,0.25037857051602086,90,1.0,False,2.7117101194385524,True,square,square,-0.274987944135194,0.7529536,3.150930594751567,2.0,0.025,0.02,90,90,3,0.7529536,12.341283832212603,1999.2879808184418,465.0165161877738,162,162,12.808461306411404,1999.2879808184418,437.8437305534748,1999.2879808184418,2099.3832626118106,74.53123451409591,2099.3832626118106,0.642072011525364,,,,,,,,,,,,SIM015s,001,"[90, 0]",7
,,7,SIM015s,001,calibration_interleaved,black,unknown,4,0.3135378779478499,-0.7836308726590809,0,1.0,False,1.9777309413627397,True,square,square,-0.38932465496914176,0.737894528,2.8532317913094336,2.0,0.025,0.02,0,0,4,0.737894528,1.8602603893727672,219.51072594598654,391.94422498105837,118,118,0.9139167244931407,219.51072594598654,356.70919845973634,219.51072594598654,220.2056026263964,5.486831233250259,220.2056026263964,0.8617380382225969,,,,,,,,,,,,SIM015s,001,"[90, 0]",7
,,8,SIM015s,001,calibration_interleaved,black,unknown,4,0.40910901338577965,-0.3676498876546941,90,1.0,False,1.3423251721377851,True,dot,dot,-0.28363639219701403,0.737894528,2.4726463325043664,2.0,0.025,0.02,90,-90,4,0.737894528,8.587629151320398,687.0103321056318,306.3112283684338,80,80,9.578961472065357,687.0103321056318,252.24760833811075,687.0103321056318,720.7537061777107,11.218593891751828,720.7537061777107,0.7851266869593103,,,,,,,,,,,,SIM015s,001,"[90, 0]",7
,,9,SIM015s,001,calibration_interleaved,black,unknown,5,0.6539001485064428,0.6362273401201549,0,1.0,False,2.3373475779966664,True,square,square,-0.29531572208595624,0.72313663744,3.3390526281786546,2.0,0.025,0.02,0,0,5,0.72313663744,15.287764980413517,2140.287097257892,348.01119387865543,140,140,14.73390355401309,2140.287097257892,288.78453384778004,2140.287097257892,2291.359066733388,177.9016837298399,2291.359066733388,0.6617033753967594,,,,,,,,,,,,SIM015s,001,"[90, 0]",7
,,10,SIM015s,001,calibration_interleaved,black,unknown,5,0.4299642621531712,-0.2819969628780724,90,1.0,False,2.793804051040786,True,square,square,-0.28348611117611106,0.72313663744,3.3986733822742523,2.0,0.025,0.02,90,-90,5,0.72313663744,8.541018201490907,1426.3500396489815,482.51223222092926,167,167,8.125727098000343,1426.3500396489815,485.6356893858828,1426.3500396489815,1558.5261581994096,-103.64135636298933,1558.5261581994096,0.8265232644179541,,,,,,,,,,,,SIM015s,001,"[90, 0]",7
