thisRow.t,notes,trial_num,participant,session,phase,cue_color,target_difficulty,trial_index_within_staircase,prop_used,stimulus_logit,staircase_id,accuracy,is_timeout,rt_choice,early_response,true_shape,resp_shape,quest_alpha_mean,quest_alpha_sd,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,angle_bias,applied_angle_bias,trials_completed_this_staircase,alpha_sd_current,mean_evidence,sum_evidence,var_evidence,rt_frame,num_frames_preRT,mean_evidence_preRT,sum_evidence_preRT,var_evidence_preRT,cum_evidence_preRT,max_cum_evidence_preRT,min_cum_evidence_preRT,max_abs_cum_evidence_preRT,prop_positive_evidence_preRT,difficulty_type,trial_index_within_type,threshold_source,s_threshold_60pct,s_threshold_80pct,cue_difficulty_prediction,actual_difficulty_level,target_percentage,confidence_rating,agency_rating,s_threshold_70pct,participant.1,session.1,learning_order,counterbalance_index
,,1,SIM030s,001,calibration_interleaved,black,unknown,1,0.3067318114093321,-0.8154431335254662,0,1.0,False,2.297568344860761,True,dot,dot,-0.4457796139408656,0.784,2.4025099262486616,2.0,0.025,0.02,0,0,1,0.784,10.545205687997802,1444.6931792556989,383.66445383698,137,137,10.056740414087164,1444.6931792556989,318.8131687212947,1444.6931792556989,1584.6771040568274,100.15194003456993,1584.6771040568274,0.8954079479472966,,,,,,,,,,,,SIM030s,001,"[0, 90]",6
,,2,SIM030s,001,calibration_interleaved,black,unknown,1,0.11822702918545333,-2.0093278680264044,90,0.0,False,2.2075167759863024,True,dot,square,-0.247751936716204,0.784,3.1506403062647066,2.0,0.025,0.02,90,90,1,0.784,-0.47617487785575324,-62.85508387695943,227.99795747015915,132,132,-0.46550858121662,-62.85508387695943,208.01961082401277,-62.85508387695943,-64.8083913311764,2.7096572018636325,64.8083913311764,0.5200914004681841,,,,,,,,,,,,SIM030s,001,"[0, 90]",6
,,3,SIM030s,001,calibration_interleaved,black,unknown,2,0.26692120569347433,-1.0102996866681646,0,0.0,False,2.2389598368764183,True,dot,square,-0.39120934024389337,0.76832,2.1839284041589,2.0,0.025,0.02,0,0,2,0.76832,3.603871716016369,482.91880994619345,170.75106962869336,134,134,2.9312749457441645,482.91880994619345,168.07781556391333,482.91880994619345,528.1725162391073,-38.87014611956665,528.1725162391073,0.2881251300156018,,,,,,,,,,,,SIM030s,001,"[0, 90]",6
,,4,SIM030s,001,calibration_interleaved,black,unknown,2,0.1464553485191255,-1.7626772628679237,90,1.0,False,1.3496416703899086,True,square,square,-0.3941947182442036,0.76832,3.0389911776749634,2.0,0.025,0.02,90,-90,2,0.76832,0.9695415791535975,77.5633263322878,182.6472142894132,80,80,0.978934947893026,77.5633263322878,158.4094690984574,77.5633263322878,81.54793724523377,-3.50447093041563,81.54793724523377,0.605409932934301,,,,,,,,,,,,SIM030s,001,"[0, 90]",6
,,5,SIM030s,001,calibration_interleaved,black,unknown,3,0.34080207477868596,-0.6597219482689287,0,1.0,False,2.7099949607590936,True,square,square,-0.4167180380062717,0.7529536,3.1830949217062465,2.0,0.025,0.02,0,0,3,0.7529536,9.900298704532783,1603.8483901343109,244.68535034171612,162,162,12.05792263328,1603.8483901343109,250.26854071363613,1603.8483901343109,1607.5414630561659,-103.42375913580689,1607.5414630561659,0.869840628228908,,,,,,,,,,,,SIM030s,001,"[0, 90]",6
,,6,SIM030s,001,calibration_interleaved,black,unknown,3,0.23471392956125564,-1.1818822606200974,90,1.0,False,1.4882787606567758,True,square,square,-0.46902503476991353,0.7529536,3.8199310621626377,2.0,0.025,0.02,90,90,3,0.7529536,14.317777219734133,1274.2821725563379,155.4829386015136,89,89,15.241976590380363,1274.2821725563379,160.7021269188129,1274.2821725563379,1401.5767196832994,97.81376740725429,1401.5767196832994,0.7429368134663408,,,,,,,,,,,,SIM030s,001,"[0, 90]",6
,,7,SIM030s,001,calibration_interleaved,black,unknown,4,0.13241365772368638,-1.879784243674214,0,1.0,False,2.4012469825494476,True,square,square,-0.553270883868613,0.737894528,2.205869683888057,2.0,0.025,0.02,0,0,4,0.737894528,2.515560759101197,362.24074931057237,412.3950084507056,144,144,1.0233779672572025,362.24074931057237,432.21706096145977,362.24074931057237,383.0391926344796,14.418905283771698,383.0391926344796,0.9,,,,,,,,,,,,SIM030s,001,"[0, 90]",6
,,8,SIM030s,001,calibration_interleaved,black,unknown,4,0.6550618550408822,0.6413645553700312,90,1.0,False,2.435220276840872,True,square,square,-0.3653886730235187,0.737894528,2.322537820869566,2.0,0.025,0.02,90,90,4,0.737894528,13.107385033056476,1913.6782148262455,136.20394381334003,146,146,12.443286929779672,1913.6782148262455,128.71216331166414,1913.6782148262455,2104.44029660904,-73.54438819398692,2104.44029660904,0.7503994254716282,,,,,,,,,,,,SIM030s,001,"[0, 90]",6
,,9,SIM030s,001,calibration_interleaved,black,unknown,5,0.3686981242006396,-0.5378059390733636,0,1.0,False,1.736138470851947,True,square,square,-0.5518532639290484,0.72313663744,3.1344252519223508,2.0,0.025,0.02,0,0,5,0.72313663744,8.965892599418506,932.4528303395247,108.86658443706723,104,104,9.613240554010456,932.4528303395247,103.55073186339081,932.4528303395247,944.4240915801107,-70.66839290698555,944.4240915801107,0.7325620480259475,,,,,,,,,,,,SIM030s,001,"[0, 90]",6
,,10,SIM030s,001,calibration_interleaved,black,unknown,5,0.5427470591008587,0.17140667126875936,90,1.0,False,1.5914885118344253,True,square,square,-0.31618243313005984,0.72313663744,2.8835945811626913,2.0,0.025,0.02,90,90,5,0.72313663744,6.734099331053453,639.739436450078,224.98400864122164,95,95,7.630693110631438,639.739436450078,216.89442344168052,639.739436450078,689.8296928193994,-7.376171303006025,689.8296928193994,0.5068299689375447,,,,,,,,,,,,SIM030s,001,"[0, 90]",6
,,11,SIM030s,001,calibration_interleaved,black,unknown,6,0.17857338568924896,-1.5260429611142594,0,1.0,False,1.7687252539260958,True,dot,dot,-0.6395303366757175,0.7086739046912,1.913167332653908,2.0,0.025,0.02,0,0,6,0.7086739046912,1.8595888122393696,197.11641409737317,155.32109204618004,106,106,1.8458756897569635,197.11641409737317,168.55624500127445,197.11641409737317,207.06797320500166,15.937154300360152,207.06797320500166,0.7033005855003769,,,,,,,,,,,,SIM030s,001,"[0, 90]",6
,,12,SIM030s,001,calibration_interleaved,black,unknown,6,0.10655880602141073,-2.1263835151013573,90,1.0,False,1.155027839220045,True,square,square,-0.47910053050747664,0.7086739046912,2.757129378087872,2.0,0.025,0.02,90,90,6,0.7086739046912,11.452741224668113,790.2391445020997,271.89341111462574,69,69,13.09244851437806,790.2391445020997,320.31987344618807,790.2391445020997,801.2766127060249,-7.779457941165976,801.2766127060249,0.5541263394879452,,,,,,,,,,,,SIM030s,001,"[0, 90]",6
,,13,SIM030s,001,calibration_interleaved,black,unknown,7,0.3415117693060998,-0.6565645061433684,0,0.0,False,2.946484943991734,True,square,dot,-0.638025651706075,0.694500426597376,2.826046937699065,2.0,0.025,0.02,0,0,7,0.694500426597376,0.29834240052462246,52.50826249233356,338.78394743779893,176,176,-0.30610163133686497,52.50826249233356,286.1497455085191,52.50826249233356,53.039802806862006,-3.590936154143009,53.039802806862006,0.40859144621518895,,,,,,,,,,,,SIM030s,001,"[0, 90]",6
,,14,SIM030s,001,calibration_interleaved,black,unknown,7,0.6807105390536087,0.7570390705730351,90,1.0,False,1.6619795339465706,True,square,square,-0.3699081990786981,0.694500426597376,3.1638544339814416,2.0,0.025,0.02,90,-90,7,0.694500426597376,11.781583074828221,1166.3767244079938,363.30547221868613,99,99,12.000537068981755,1166.3767244079938,354.85296582982255,1166.3767244079938,1215.4500953959573,-40.177555344419105,1215.4500953959573,0.8180782593057545,,,,,,,,,,,,SIM030s,001,"[0, 90]",6
,,15,SIM030s,001,calibration_interleaved,black,unknown,8,0.6029145316620426,0.4176239051414523,0,1.0,False,2.8061108462367597,True,dot,dot,-0.546536023445956,0.6806104180654284,3.1047011244353144,2.0,0.025,0.02,0,0,8,0.6806104180654284,17.677046600279684,2969.743828846987,418.01710780849737,168,168,18.680492427602154,2969.743828846987,353.18382065744214,2969.743828846987,3235.2134209869614,230.3666648811248,3235.2134209869614,0.6329200945181541,,,,,,,,,,,,SIM030s,001,"[0, 90]",6
,,16,SIM030s,001,calibration_interleaved,black,unknown,8,0.4997021837684892,-0.0011912650669214761,90,1.0,False,0.9889933121694814,True,dot,dot,-0.3379527314643441,0.6806104180654284,2.743666744646511,2.0,0.025,0.02,90,90,8,0.6806104180654284,10.18522236176235,600.9281193439787,162.01573842170754,59,59,9.141581945328562,600.9281193439787,137.20184406194593,600.9281193439787,633.2925283187363,-31.572800591532346,633.2925283187363,0.6162276908378189,,,,,,,,,,,,SIM030s,001,"[0, 90]",6
,,17,SIM030s,001,calibration_interleaved,black,unknown,9,0.6779251516652656,0.7442529192953712,0,1.0,False,2.2276179298555325,True,dot,dot,-0.4368189633129431,0.6669982097041198,2.8793794613456223,2.0,0.025,0.02,0,0,9,0.6669982097041198,14.543079605893846,1934.2295875838815,370.1805986958409,133,133,13.900198144128286,1934.2295875838815,443.3018489571517,1934.2295875838815,1984.3570011425988,81.9671386881508,1984.3570011425988,0.9,,,,,,,,,,,,SIM030s,001,"[0, 90]",6
