thisRow.t,notes,trial_num,participant,session,phase,cue_color,target_difficulty,trial_index_within_staircase,prop_used,stimulus_logit,staircase_id,accuracy,is_timeout,rt_choice,early_response,true_shape,resp_shape,quest_alpha_mean,quest_alpha_sd,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,angle_bias,applied_angle_bias,trials_completed_this_staircase,alpha_sd_current,mean_evidence,sum_evidence,var_evidence,rt_frame,num_frames_preRT,mean_evidence_preRT,sum_evidence_preRT,var_evidence_preRT,cum_evidence_preRT,max_cum_evidence_preRT,min_cum_evidence_preRT,max_abs_cum_evidence_preRT,prop_positive_evidence_preRT,difficulty_type,trial_index_within_type,threshold_source,s_threshold_60pct,s_threshold_80pct,cue_difficulty_prediction,actual_difficulty_level,target_percentage,confidence_rating,agency_rating,s_threshold_70pct,participant.1,session.1,learning_order,counterbalance_index
,,1,SIM013s,001,calibration_interleaved,black,unknown,1,0.6181238731235342,0.4815925984938461,0,1.0,False,3.4418482867557914,True,square,square,-0.31823776695896655,0.784,3.8923551652118857,2.0,0.025,0.02,0,0,1,0.784,16.369670922216343,3372.1522099765666,416.1821092562449,206,206,15.32030877731206,3372.1522099765666,487.5012841281381,3372.1522099765666,3495.685357746993,2.674285237099142,3495.685357746993,0.7430699203820516,,,,,,,,,,,,SIM013s,001,"[90, 0]",5
,,2,SIM013s,001,calibration_interleaved,black,unknown,1,0.5769271011821832,0.310171415592361,90,1.0,False,2.9308567561577465,True,square,square,-0.33509418327761264,0.784,4.260575019729907,2.0,0.025,0.02,90,-90,1,0.784,9.373445949847621,1640.3530412233338,487.15766255361007,175,175,9.995404337470125,1640.3530412233338,395.2640355262448,1640.3530412233338,1694.3981761996836,-8.088177427260518,1694.3981761996836,0.4099381386577974,,,,,,,,,,,,SIM013s,001,"[90, 0]",5
,,3,SIM013s,001,calibration_interleaved,black,unknown,2,0.24893772756279448,-1.104285792605944,0,0.0,False,2.9910830789897225,True,square,dot,-0.24225312447975872,0.76832,2.569028808983824,2.0,0.025,0.02,0,0,2,0.76832,3.674831879399716,657.7949064125492,320.00757217601057,179,179,1.8826967858814025,657.7949064125492,256.629121925772,657.7949064125492,668.6320190497667,31.377260319363202,668.6320190497667,0.30616627335500457,,,,,,,,,,,,SIM013s,001,"[90, 0]",5
,,4,SIM013s,001,calibration_interleaved,black,unknown,2,0.593298876661653,0.37761970489918417,90,0.0,False,3.6661100625789635,True,dot,square,-0.40398985913470303,0.76832,3.0418763465240395,2.0,0.025,0.02,90,-90,2,0.76832,4.120773339576425,902.4493613672372,139.3123695744098,219,219,5.425252529909392,902.4493613672372,111.77520490283646,902.4493613672372,925.6240099828623,10.194655070293688,925.6240099828623,0.32043296693411,,,,,,,,,,,,SIM013s,001,"[90, 0]",5
,,5,SIM013s,001,calibration_interleaved,black,unknown,3,0.11410423385330248,-2.04948693555761,0,1.0,False,3.0503972939453985,True,dot,dot,-0.41394033653215456,0.7529536,3.3494607031186696,2.0,0.025,0.02,0,0,3,0.7529536,4.649058667651183,850.7777361801666,340.0200839021304,183,183,4.033946849900697,850.7777361801666,341.91935457944743,850.7777361801666,857.5631023422628,24.502176291509297,857.5631023422628,0.6625246842387039,,,,,,,,,,,,SIM013s,001,"[90, 0]",5
,,6,SIM013s,001,calibration_interleaved,black,unknown,3,0.4883404602793727,-0.04664661526610251,90,0.0,False,1.6937568000183512,True,square,dot,-0.43793746730222005,0.7529536,3.062759400647945,2.0,0.025,0.02,90,-90,3,0.7529536,1.9065414279185584,192.5606842197744,495.92475680390066,101,101,1.4506930767247486,192.5606842197744,414.97325022504543,192.5606842197744,209.25843964956454,12.737411589381951,209.25843964956454,0.29698800266733005,,,,,,,,,,,,SIM013s,001,"[90, 0]",5
,,7,SIM013s,001,calibration_interleaved,black,unknown,4,0.1432551384475717,-1.7885129376916549,0,0.0,False,4.619341761013903,True,dot,square,-0.2856468937572679,0.737894528,3.146598412555136,2.0,0.025,0.02,0,0,4,0.737894528,0.11096395961536776,30.73701681345687,184.00513813471724,277,277,1.0571345048656164,30.73701681345687,159.84278413741757,30.73701681345687,30.955007607430208,1.8150280639675336,30.955007607430208,0.4357458113110987,,,,,,,,,,,,SIM013s,001,"[90, 0]",5
,,8,SIM013s,001,calibration_interleaved,black,unknown,4,0.2556572938107092,-1.0686637038021503,90,1.0,False,2.6800387190908257,True,dot,dot,-0.4968052493755469,0.737894528,2.975492269733316,2.0,0.025,0.02,90,90,4,0.737894528,4.651868140313744,744.2989024501991,132.2262849877945,160,160,5.0269754196593395,744.2989024501991,123.03512735886187,744.2989024501991,803.8618199240303,-33.66475253831381,803.8618199240303,0.6940295115274774,,,,,,,,,,,,SIM013s,001,"[90, 0]",5
,,9,SIM013s,001,calibration_interleaved,black,unknown,5,0.37577729675470434,-0.5075105288752961,0,0.0,False,2.760965580878839,True,dot,square,-0.2653093938714486,0.72313663744,2.975690746738485,2.0,0.025,0.02,0,0,5,0.72313663744,5.399291978873318,890.8831765140975,483.58019189417996,165,165,6.37779564532874,890.8831765140975,494.5219707166455,890.8831765140975,947.0989013187234,-79.50623612458108,947.0989013187234,0.2440792912225784,,,,,,,,,,,,SIM013s,001,"[90, 0]",5
,,10,SIM013s,001,calibration_interleaved,black,unknown,5,0.10623422486247296,-2.1297974194570983,90,1.0,False,2.174399227343537,True,square,square,-0.6464961982996891,0.72313663744,2.6858740398164413,2.0,0.025,0.02,90,-90,5,0.72313663744,4.609320520972492,599.211667726424,240.44730969722298,130,130,5.018378714431614,599.211667726424,209.21001104280919,599.211667726424,617.6613931690079,-32.29815467163742,617.6613931690079,0.660248637309434,,,,,,,,,,,,SIM013s,001,"[90, 0]",5
