thisRow.t,notes,trial_num,participant,session,phase,cue_color,target_difficulty,trial_index_within_staircase,prop_used,stimulus_logit,staircase_id,accuracy,is_timeout,rt_choice,early_response,true_shape,resp_shape,quest_alpha_mean,quest_alpha_sd,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,angle_bias,applied_angle_bias,trials_completed_this_staircase,alpha_sd_current,mean_evidence,sum_evidence,var_evidence,rt_frame,num_frames_preRT,mean_evidence_preRT,sum_evidence_preRT,var_evidence_preRT,cum_evidence_preRT,max_cum_evidence_preRT,min_cum_evidence_preRT,max_abs_cum_evidence_preRT,prop_positive_evidence_preRT,difficulty_type,trial_index_within_type,threshold_source,s_threshold_60pct,s_threshold_80pct,cue_difficulty_prediction,actual_difficulty_level,target_percentage,confidence_rating,agency_rating,s_threshold_70pct,participant.1,session.1,learning_order,counterbalance_index
,,1,SIM026s,001,calibration_interleaved,black,unknown,1,0.5899277583279003,0.36366674251357234,0,1.0,False,1.4930979654372636,True,dot,dot,-0.3298338094636935,0.784,2.940481178603935,2.0,0.025,0.02,0,0,1,0.784,11.123905159666329,990.0275592103033,494.2448232238406,89,89,11.69002999737096,990.0275592103033,502.1785522618051,990.0275592103033,1081.3930635264273,40.02464682474345,1081.3930635264273,0.764430475523539,,,,,,,,,,,,SIM026s,001,"[0, 90]",2
,,2,SIM026s,001,calibration_interleaved,black,unknown,1,0.522230903272613,0.08898227897173587,90,1.0,False,4.526355748486519,True,square,square,-0.35684444837864077,0.784,4.208611380234846,2.0,0.025,0.02,90,90,1,0.784,14.485978068437557,3925.700056546578,470.9052835097035,271,271,14.71110140679063,3925.700056546578,555.4474162609417,3925.700056546578,4030.40108965052,103.85429924366954,4030.40108965052,0.8448978850750821,,,,,,,,,,,,SIM026s,001,"[0, 90]",2
,,3,SIM026s,001,calibration_interleaved,black,unknown,2,0.6114465311620576,0.4533967232208251,0,1.0,False,1.5510654651379567,True,square,square,-0.25412152463752335,0.76832,3.2377737153620014,2.0,0.025,0.02,0,0,2,0.76832,9.445678258305575,878.4480780224185,370.13676408947293,93,93,9.961967202157256,878.4480780224185,303.7493465344336,878.4480780224185,962.8007308093827,-22.487204826114485,962.8007308093827,0.5821233915962002,,,,,,,,,,,,SIM026s,001,"[0, 90]",2
,,4,SIM026s,001,calibration_interleaved,black,unknown,2,0.35942367349354704,-0.5778664396370851,90,1.0,False,2.081552786738154,True,dot,dot,-0.3782099075336237,0.76832,2.5818868973690488,2.0,0.025,0.02,90,90,2,0.76832,3.1008561116513356,384.5061578447656,450.2101646217802,124,124,4.793339332682175,384.5061578447656,441.79247727189414,384.5061578447656,411.9548863436424,24.51744565494465,411.9548863436424,0.7854062973523093,,,,,,,,,,,,SIM026s,001,"[0, 90]",2
,,5,SIM026s,001,calibration_interleaved,black,unknown,3,0.407993885590635,-0.3722647752304631,0,1.0,False,2.4183945833239,True,dot,dot,-0.26534513344385263,0.7529536,3.752534426197298,2.0,0.025,0.02,0,0,3,0.7529536,11.46718903679633,1662.7424103354679,365.88652690506916,145,145,10.399790090947823,1662.7424103354679,350.99608430929345,1662.7424103354679,1800.8201668019933,106.19007444623976,1800.8201668019933,0.40382233753950136,,,,,,,,,,,,SIM026s,001,"[0, 90]",2
,,6,SIM026s,001,calibration_interleaved,black,unknown,3,0.19769917552265873,-1.400737070579094,90,1.0,False,1.8382608561677989,True,dot,dot,-0.47534998802294337,0.7529536,3.1642213142455877,2.0,0.025,0.02,90,-90,3,0.7529536,11.079835981981715,1218.7819580179887,344.38055225523044,110,110,10.961575536187672,1218.7819580179887,336.5716281944373,1218.7819580179887,1313.379632022674,40.66363149908512,1313.379632022674,0.7036616900278064,,,,,,,,,,,,SIM026s,001,"[0, 90]",2
,,7,SIM026s,001,calibration_interleaved,black,unknown,4,0.2415595479508723,-1.1441482701268797,0,1.0,False,2.9698332896639266,True,square,square,-0.3473667595342685,0.737894528,3.034282255766739,2.0,0.025,0.02,0,0,4,0.737894528,5.159222923561135,918.341680393882,263.71339471244914,178,178,6.991208469975799,918.341680393882,241.74391034547213,918.341680393882,923.5374197916733,86.08133952543375,923.5374197916733,0.678921786476835,,,,,,,,,,,,SIM026s,001,"[0, 90]",2
,,8,SIM026s,001,calibration_interleaved,black,unknown,4,0.2582056359024081,-1.05531576158632,90,1.0,False,1.6728639237904768,True,dot,dot,-0.5294801268888585,0.737894528,2.985645377045131,2.0,0.025,0.02,90,-90,4,0.737894528,7.324928769179601,732.4928769179601,306.0666199738113,100,100,6.27174248123695,732.4928769179601,258.01442177265477,732.4928769179601,794.6470487804165,13.686812711135513,794.6470487804165,0.6110668575646965,,,,,,,,,,,,SIM026s,001,"[0, 90]",2
,,9,SIM026s,001,calibration_interleaved,black,unknown,5,0.3081039351946291,-0.8089985709891633,0,1.0,False,2.978201936315331,True,square,square,-0.38968300891763386,0.72313663744,2.8135571462494346,2.0,0.025,0.02,0,0,5,0.72313663744,10.310846266260945,1835.3306353944483,487.5950927070713,178,178,11.387793620000895,1835.3306353944483,563.7559443340745,1835.3306353944483,1849.0689157942593,-33.04654733437132,1849.0689157942593,0.8931561177431437,,,,,,,,,,,,SIM026s,001,"[0, 90]",2
,,10,SIM026s,001,calibration_interleaved,black,unknown,5,0.24694689978983514,-1.114962410612613,90,1.0,False,2.4804969450200205,True,square,square,-0.5831493362302027,0.72313663744,4.08540318041681,2.0,0.025,0.02,90,-90,5,0.72313663744,2.0288113923697395,300.2640860707214,168.7469714668107,148,148,1.6411614566316717,300.2640860707214,181.10542572608375,300.2640860707214,300.8862642669325,-0.7964704632826639,300.8862642669325,0.7120763898216573,,,,,,,,,,,,SIM026s,001,"[0, 90]",2
,,11,SIM026s,001,calibration_interleaved,black,unknown,6,0.3544630003637516,-0.5994785587917526,0,0.0,False,1.0057897409718828,True,dot,square,-0.37080140942896317,0.7086739046912,3.146955215033801,2.0,0.025,0.02,0,0,6,0.7086739046912,1.9033131321269154,114.19878792761493,337.1038155203931,60,60,1.6492606878690248,114.19878792761493,322.3670826834127,114.19878792761493,123.5347657182189,-6.528249250507747,123.5347657182189,0.22518969751533044,,,,,,,,,,,,SIM026s,001,"[0, 90]",2
