thisRow.t,notes,trial_num,participant,session,phase,cue_color,target_difficulty,trial_index_within_staircase,prop_used,stimulus_logit,staircase_id,accuracy,is_timeout,rt_choice,early_response,true_shape,resp_shape,quest_alpha_mean,quest_alpha_sd,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,angle_bias,applied_angle_bias,trials_completed_this_staircase,alpha_sd_current,mean_evidence,sum_evidence,var_evidence,rt_frame,num_frames_preRT,mean_evidence_preRT,sum_evidence_preRT,var_evidence_preRT,cum_evidence_preRT,max_cum_evidence_preRT,min_cum_evidence_preRT,max_abs_cum_evidence_preRT,prop_positive_evidence_preRT,difficulty_type,trial_index_within_type,threshold_source,s_threshold_60pct,s_threshold_80pct,cue_difficulty_prediction,actual_difficulty_level,target_percentage,confidence_rating,agency_rating,s_threshold_70pct,participant.1,session.1,learning_order,counterbalance_index
,,1,SIM010s,001,calibration_interleaved,black,unknown,1,0.44772860308971435,-0.20985233434945774,0,1.0,False,3.3684431977671987,True,dot,dot,-0.3862298520218915,0.784,2.710879955010413,2.0,0.025,0.02,0,0,1,0.784,5.417046259036192,1094.2433443253108,371.8672180850488,202,202,5.835224661626589,1094.2433443253108,316.6288176184478,1094.2433443253108,1191.7702814727165,-81.64906251335742,1191.7702814727165,0.9,,,,,,,,,,,,SIM010s,001,"[0, 90]",2
,,2,SIM010s,001,calibration_interleaved,black,unknown,1,0.19111223189343937,-1.4427993212582264,90,1.0,False,2.0143208956906085,True,square,square,-0.5074696390679203,0.784,2.872616750670051,2.0,0.025,0.02,90,-90,1,0.784,6.590449314505376,790.8539177406451,191.81248987458534,120,120,6.631198135489686,790.8539177406451,225.46150314261732,790.8539177406451,828.561108260298,3.1398695686713936,828.561108260298,0.9,,,,,,,,,,,,SIM010s,001,"[0, 90]",2
,,3,SIM010s,001,calibration_interleaved,black,unknown,2,0.4553754382830902,-0.17897446189984195,0,1.0,False,1.9206025698637357,True,square,square,-0.36619516431009336,0.76832,3.116150267589905,2.0,0.025,0.02,0,0,2,0.76832,8.826685837047561,1015.0688712604696,162.8746983459376,115,115,9.081976676597753,1015.0688712604696,175.66377063030146,1015.0688712604696,1052.1474488725762,-17.863809430745786,1052.1474488725762,0.4994110637556498,,,,,,,,,,,,SIM010s,001,"[0, 90]",2
,,4,SIM010s,001,calibration_interleaved,black,unknown,2,0.15076869700780712,-1.7285847363903486,90,1.0,False,1.8497888557797422,True,square,square,-0.6255107651424218,0.76832,3.1882759178410995,2.0,0.025,0.02,90,90,2,0.76832,5.27553979714747,580.3093776862218,156.40728783090353,110,110,4.908248156056954,580.3093776862218,132.01253477298422,580.3093776862218,624.5947785305132,13.086782907812596,624.5947785305132,0.7825760797546214,,,,,,,,,,,,SIM010s,001,"[0, 90]",2
,,5,SIM010s,001,calibration_interleaved,black,unknown,3,0.6730915706591478,0.7222012846914723,0,1.0,False,3.4863973059806312,True,square,square,-0.26279750165494464,0.7529536,2.909628931289806,2.0,0.025,0.02,0,0,3,0.7529536,12.91025670000214,2698.2436503004474,459.5496799506812,209,209,13.155295330603044,2698.2436503004474,476.27319142057297,2698.2436503004474,2711.9785095484467,164.30120898388677,2711.9785095484467,0.9,,,,,,,,,,,,SIM010s,001,"[0, 90]",2
,,6,SIM010s,001,calibration_interleaved,black,unknown,3,0.4189636326214841,-0.3270292288458425,90,0.0,False,2.3986784119493483,True,square,dot,-0.6538665110905968,0.7529536,2.8015054525952854,2.0,0.025,0.02,90,-90,3,0.7529536,2.997780240823996,428.6825744378314,448.24861739646127,143,143,3.7432719610375367,428.6825744378314,388.39186101379084,428.6825744378314,463.20686320347085,31.90632330447203,463.20686320347085,0.19762747986186394,,,,,,,,,,,,SIM010s,001,"[0, 90]",2
,,7,SIM010s,001,calibration_interleaved,black,unknown,4,0.5012325811066706,0.004930334413953284,0,1.0,False,1.7009155147159847,True,dot,dot,-0.23780957028851418,0.737894528,3.600857980508114,2.0,0.025,0.02,0,0,4,0.737894528,10.74736303569618,1096.2310296410103,142.387107097348,102,102,11.512051237421344,1096.2310296410103,118.70952104912354,1096.2310296410103,1150.7911033775279,10.696419789697092,1150.7911033775279,0.548714886996122,,,,,,,,,,,,SIM010s,001,"[0, 90]",2
,,8,SIM010s,001,calibration_interleaved,black,unknown,4,0.6706853389510755,0.7112863732897543,90,1.0,False,3.0197937536005988,True,dot,dot,-0.526452241881764,0.737894528,2.9636186693283957,2.0,0.025,0.02,90,-90,4,0.737894528,9.808597372580222,1775.35612443702,274.9062254620366,181,181,11.058845248229101,1775.35612443702,309.63122821469676,1775.35612443702,1911.9267981262665,159.93461979011872,1911.9267981262665,0.6646287720935522,,,,,,,,,,,,SIM010s,001,"[0, 90]",2
,,9,SIM010s,001,calibration_interleaved,black,unknown,5,0.23283073096433515,-1.1923957537596637,0,1.0,False,2.1214666871164143,True,square,square,-0.32531330377336953,0.72313663744,3.1945071438586075,2.0,0.025,0.02,0,0,5,0.72313663744,10.650352595084032,1352.594779575672,482.705977079718,127,127,10.757314892133625,1352.594779575672,403.9815433750994,1352.594779575672,1485.5959586996437,51.52676858743537,1485.5959586996437,0.7973663495087566,,,,,,,,,,,,SIM010s,001,"[0, 90]",2
,,10,SIM010s,001,calibration_interleaved,black,unknown,5,0.30741637354756973,-0.8122258966736947,90,1.0,False,1.3616532009487206,True,square,square,-0.5526481602376909,0.72313663744,3.245355675229176,2.0,0.025,0.02,90,90,5,0.72313663744,6.8895889192044315,558.0567024555589,464.7769333503004,81,81,7.798047991212719,558.0567024555589,532.5908606213573,558.0567024555589,608.0731287053065,-17.219562299680298,608.0731287053065,0.6255402748944736,,,,,,,,,,,,SIM010s,001,"[0, 90]",2
