thisRow.t,notes,trial_num,participant,session,phase,cue_color,target_difficulty,trial_index_within_staircase,prop_used,stimulus_logit,staircase_id,accuracy,is_timeout,rt_choice,early_response,true_shape,resp_shape,quest_alpha_mean,quest_alpha_sd,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,angle_bias,applied_angle_bias,trials_completed_this_staircase,alpha_sd_current,mean_evidence,sum_evidence,var_evidence,rt_frame,num_frames_preRT,mean_evidence_preRT,sum_evidence_preRT,var_evidence_preRT,cum_evidence_preRT,max_cum_evidence_preRT,min_cum_evidence_preRT,max_abs_cum_evidence_preRT,prop_positive_evidence_preRT,difficulty_type,trial_index_within_type,threshold_source,s_threshold_60pct,s_threshold_80pct,cue_difficulty_prediction,actual_difficulty_level,target_percentage,confidence_rating,agency_rating,s_threshold_70pct,participant.1,session.1,learning_order,counterbalance_index
,,1,SIM018s,001,calibration_interleaved,black,unknown,1,0.6753473498545922,0.7324713088866963,0,1.0,False,2.429765807387432,True,square,square,-0.29356802710366964,0.784,2.9556728954459532,2.0,0.025,0.02,0,0,1,0.784,13.177993883537741,1910.8091131129725,166.81288466369188,145,145,12.044160224035913,1910.8091131129725,188.67491968807585,1910.8091131129725,2076.9620587399722,-13.866260076492727,2076.9620587399722,0.4756030500560451,,,,,,,,,,,,SIM018s,001,"[0, 90]",2
,,2,SIM018s,001,calibration_interleaved,black,unknown,1,0.6134045575083067,0.4616459035522192,90,1.0,False,2.687260614902171,True,square,square,-0.3201991919615599,0.784,2.708402538163229,2.0,0.025,0.02,90,90,1,0.784,11.597848755520646,1867.253649638824,106.58559018404965,161,161,11.393307175156272,1867.253649638824,123.75932041341544,1867.253649638824,1915.9521229768366,11.20002075170516,1915.9521229768366,0.6382455732027708,,,,,,,,,,,,SIM018s,001,"[0, 90]",2
,,3,SIM018s,001,calibration_interleaved,black,unknown,2,0.2816229631151445,-0.9364253861175095,0,1.0,False,0.9072250115251883,True,dot,dot,-0.35571090514167414,0.76832,3.1699668321705157,2.0,0.025,0.02,0,0,2,0.76832,7.904538655032865,426.8450873717747,454.80031582093085,54,54,7.859910802816015,426.8450873717747,407.4575929499465,426.8450873717747,454.5063763510054,-18.908555662687814,454.5063763510054,0.5443584857460788,,,,,,,,,,,,SIM018s,001,"[0, 90]",2
,,4,SIM018s,001,calibration_interleaved,black,unknown,2,0.4898129498727603,-0.04075384016013093,90,1.0,False,2.0076596212001543,True,square,square,-0.29318614128742176,0.76832,4.104447873194727,2.0,0.025,0.02,90,-90,2,0.76832,10.906217096897976,1308.746051627757,249.98782151460804,120,120,11.090687091885552,1308.746051627757,270.4697597388452,1308.746051627757,1372.583063830116,71.94214688315535,1372.583063830116,0.5430002024621715,,,,,,,,,,,,SIM018s,001,"[0, 90]",2
,,5,SIM018s,001,calibration_interleaved,black,unknown,3,0.2428073637280745,-1.1373493072484668,0,1.0,False,2.3014613953806964,True,square,square,-0.42996655334181944,0.7529536,3.5016154756304627,2.0,0.025,0.02,0,0,3,0.7529536,8.170624195807907,1127.5461390214912,222.03329877040855,138,138,8.770749874471772,1127.5461390214912,182.86083439691242,1127.5461390214912,1192.0102748070817,30.566735716194813,1192.0102748070817,0.8256026163641494,,,,,,,,,,,,SIM018s,001,"[0, 90]",2
,,6,SIM018s,001,calibration_interleaved,black,unknown,3,0.18670204685107364,-1.4715835146427916,90,0.0,False,5.0,False,dot,square,-0.1812383908186616,0.7529536,3.183036234031613,2.0,0.025,0.02,90,-90,3,0.7529536,-2.2004598269031304,-660.1379480709392,196.29446984321314,300,300,-1.781377282018061,-660.1379480709392,221.7684082531928,-660.1379480709392,-680.0744611751079,-34.88854788482582,680.0744611751079,0.17397234948397083,,,,,,,,,,,,SIM018s,001,"[0, 90]",2
,,7,SIM018s,001,calibration_interleaved,black,unknown,4,0.4850219021681683,-0.05993032225002764,0,1.0,False,1.6225499177215874,True,square,square,-0.39542983843991886,0.737894528,3.1010184229639695,2.0,0.025,0.02,0,0,4,0.737894528,11.269205862588997,1093.1129686711326,337.7952501835271,97,97,12.446116049554114,1093.1129686711326,295.43785170789306,1093.1129686711326,1162.3454663434622,-29.9035168159535,1162.3454663434622,0.6508662651553266,,,,,,,,,,,,SIM018s,001,"[0, 90]",2
,,8,SIM018s,001,calibration_interleaved,black,unknown,4,0.41065591377551786,-0.3612545291246853,90,1.0,False,1.7533109882551092,True,dot,dot,-0.19803989706055716,0.737894528,2.3045250733684806,2.0,0.025,0.02,90,-90,4,0.737894528,12.22849367723997,1283.9918361101968,385.85339829484104,105,105,10.567192681660169,1283.9918361101968,324.72811391197547,1283.9918361101968,1337.656504577329,-98.30846421560902,1337.656504577329,0.5401715542288451,,,,,,,,,,,,SIM018s,001,"[0, 90]",2
,,9,SIM018s,001,calibration_interleaved,black,unknown,5,0.6561844149219219,0.6463364460084581,0,1.0,False,2.9351016215554653,True,dot,dot,-0.29993459569881764,0.72313663744,2.642093937514972,2.0,0.025,0.02,0,0,5,0.72313663744,7.753753216435272,1364.660566092608,369.2471882626771,176,176,7.434431469727081,1364.660566092608,439.885162207408,1364.660566092608,1404.513764938321,63.917280890781086,1404.513764938321,0.807012751870913,,,,,,,,,,,,SIM018s,001,"[0, 90]",2
,,10,SIM018s,001,calibration_interleaved,black,unknown,5,0.19518653984510093,-1.4166548081603079,90,1.0,False,1.7612701321411353,True,dot,dot,-0.3097462639113676,0.72313663744,3.1307308896484782,2.0,0.025,0.02,90,-90,5,0.72313663744,9.094718240746326,954.9454152783643,126.0971761265362,105,105,8.997559913885874,954.9454152783643,143.3130327910551,954.9454152783643,1005.9713912432297,-59.83446707321725,1005.9713912432297,0.7598114482221754,,,,,,,,,,,,SIM018s,001,"[0, 90]",2
